ID_Serie;mase_0ive;mase_S0ive;mase_mase;mase_ETS;mase_NNetar
5414;0.890583653;2.309347858;0.873961145;1.247657497;2.320727503
5415;1.709277182;1.739492592;1.409373629;0.824350414;0.966074099
5416;0.867393432;1.220451699;1.09059802;0.565763009;0.868758033
5417;0.869866897;1.527181939;0.854728104;0.627678452;0.938926325
5418;0.75563504;0.93024114;1.182468508;0.58654404;0.820537966
5419;0.891973251;1.324870295;0.993219808;0.885652431;0.907755245
5420;0.958372666;1.099338037;1.155876753;0.986607179;0.912940892
5421;0.903957956;2.633238702;0.974247584;0.981516359;1.649986026
5422;1.110975702;1.600442214;1.351006068;1.080727107;1.364445807
5423;0.682158137;1.115744261;0.683986896;0.762493432;0.694220464
5424;1.384583261;3.732359123;0.794330074;1.574735736;1.282574211
5425;0.825139004;2.014555761;1.474930542;0.835908641;1.076275744
5426;0.907018325;1.129469133;0.949650884;0.914110282;0.933825463
5427;0.968649363;1.227154424;0.868329948;0.905330378;0.912477494
5428;0.93943889;2.859482825;1.008328251;1.048241265;2.754084446
5429;1.157999749;1.229988509;1.419313903;1.16170631;1.055894561
5430;2.36951833;1.773800062;3.192623299;2.649761325;1.540618936
5431;2.288732561;3.505982281;2.488143957;2.782226826;2.163020161
5432;1.231296651;0.934897681;1.602462913;1.276257524;1.138536641
5433;2.570619717;2.164591314;3.278642382;2.881817233;2.006901312
5434;1.35805997;0.804972224;1.574338717;1.381790387;0.914165561
5435;2.69698593;2.443617345;3.327972321;2.961903667;2.56321216
5436;1.453775316;0.741556641;1.707032569;1.42341368;1.369296616
5437;2.552183166;2.385882754;4.388949454;4.745376129;2.64613156
5438;1.377848334;1.211270453;0.799736892;0.799268625;0.736067895
5439;2.735980857;4.013299223;3.140795283;3.148163363;3.822368185
5440;2.847506694;4.075038501;3.009839019;2.933040777;3.749700756
5441;2.188939346;3.392026681;1.615743211;1.655216774;2.202422279
5442;1.48883785;3.024486228;1.040481939;1.157536332;2.296428622
5443;0.780651331;0.877106507;0.657648257;0.699405498;0.987572859
5444;1.305310772;2.380192441;1.160102067;1.104738849;2.245472336
5445;1.128058238;2.021668416;1.537405835;1.285087199;2.326040471
5446;0.890695991;0.804574885;2.363932193;2.810353959;1.343601419
5447;3.235107246;1.927762249;4.825737509;5.221409516;2.378725622
5448;1.689491274;1.858915576;0.71739074;0.712664201;0.92608987
5449;1.643486467;1.294609764;1.938283733;1.783318638;1.395627159
5450;2.01784728;1.873670866;1.915555566;1.604394251;1.658861433
5451;4.424023805;3.432941469;4.302174868;3.603061723;3.339785091
5452;0.808856562;0.829247282;0.833704436;0.835782;0.739348272
5453;1.753237156;1.96696838;1.199380991;1.297357319;1.462952989
5454;1.526695219;3.076385285;0.88890936;1.11238824;1.951971843
5455;1.531766748;2.762940638;1.126908922;1.330771237;2.524723075
5456;1.815906111;2.025648746;1.676403394;1.659347694;2.307185531
5457;0.987487662;2.619798888;1.029718106;0.90409106;2.378167675
5458;2.585603962;2.888484268;1.22137419;1.195518364;2.123720117
5459;1.227538031;1.023661432;1.052110541;1.176037183;1.475871151
5460;2.666528544;2.335969589;2.464855287;2.540991771;2.341071254
5461;1.793906067;1.38907932;1.489279287;1.478751254;1.210877912
5462;1.528731888;1.49899294;1.090354114;1.099065583;1.35231104
5463;2.91454509;2.656210332;2.50427284;2.425320183;2.465785459
5464;1.38647896;1.095346727;1.503120197;1.521170385;1.215382378
5465;2.086717265;1.775426329;3.599527564;3.402275682;3.032414666
5466;2.136710894;1.184058498;2.693843642;2.650156646;1.494678339
5467;0.91411303;1.284717166;1.471143796;1.350156463;1.248290058
5468;4.702723533;4.489933509;5.763638982;6.226218456;4.584373149
5469;2.069195471;1.883970685;2.285848663;2.682494111;1.685430698
5470;2.628943399;2.68040748;3.578856564;3.704434824;3.559225591
5471;2.454518974;2.775942396;2.191599463;2.724816083;3.809518614
5472;0.921046997;1.435017837;1.352938919;1.290947977;1.098976863
5473;0.98531508;1.215571426;1.527774949;1.392142562;1.223213479
5474;1.020449466;1.331042251;1.347668345;1.265531097;0.977345908
5475;3.322867437;2.42481088;3.587968316;3.292911952;1.976492928
5476;4.269141399;2.316014566;4.005354565;3.999768711;2.83468483
5477;1.038641319;1.527573005;2.08495866;1.046742585;1.207469648
5478;0.916345045;1.436743047;2.494293438;1.78926271;0.871497219
5479;1.912784412;1.950346843;1.956627557;1.864692364;1.98910396
5480;1.379046044;1.862936377;2.028367146;1.766005542;1.48641889
5481;1.406763242;2.286800076;2.451738765;1.530348807;2.565220679
5482;1.34220196;2.078523246;1.958427142;1.674662373;1.440092854
5483;1.245759233;2.331155802;2.125161065;1.377383951;2.074180606
5484;0.8452965;1.294216083;1.529623036;1.184304104;0.818217657
5485;0.867550978;1.060193416;1.676692656;1.939005627;0.828889272
5486;1.09442254;2.152285308;1.803701233;1.748655776;1.151631514
5487;1.240367142;2.409334732;1.765432703;1.696905468;1.936176382
5488;1.359766056;2.760220312;1.932225437;1.585946577;1.922134139
5489;1.358780859;2.915226033;2.098503217;0.969027533;2.09026185
5490;1.543713881;2.403448797;1.766538787;1.927033541;1.9450885
5491;2.077129533;2.140954839;4.313901712;2.439556059;1.307686465
5492;1.077171398;1.663435363;1.655950779;1.330490906;0.99630087
5493;2.829040216;2.557592185;3.626773878;3.30074483;1.978248223
5494;2.161995964;3.879574974;3.488936848;2.009327089;2.898812739
5495;1.284448815;1.684140286;1.911129753;1.821274586;1.639558407
5496;1.113670342;1.827661657;1.871618179;1.567238443;1.138689097
5497;2.172402086;2.088260547;2.754246214;2.175595826;1.590449552
5498;1.42771705;2.084722879;2.31487364;1.74699645;1.825066723
5499;2.585069656;2.710542625;2.583402418;2.576709163;3.16026082
5500;1.762193345;1.232189926;1.541476681;1.743449735;2.083394891
5501;0.923797694;1.251472493;1.014573131;0.969800253;0.960832272
5502;2.779572848;1.36050734;1.761437839;2.055230678;2.112920781
5503;0.886449516;2.199631232;1.001549309;1.084742018;0.863516225
5504;2.172229826;2.140355815;2.239405381;2.122660545;2.347972697
5505;4.215876728;2.967530058;3.194550054;3.771451547;3.328965149
5506;1.391846819;1.315275577;1.23378216;1.283259754;0.910087198
5507;2.374127304;1.262675587;1.603091248;1.628382889;1.206851231
5508;1.521669856;1.389430666;1.276013175;1.098887464;1.189690929
5509;1.696415823;1.062927308;1.327097292;1.076193852;1.48235311
5510;1.130874795;1.941171735;1.025789711;1.030894463;0.782838779
5511;1.415809411;1.012923185;1.111473247;0.928042002;0.942061662
5512;1.034060879;2.416216402;0.968068906;1.139167253;0.833153055
5513;1.037276044;1.733228839;1.123220827;1.401958182;1.142841773
5514;0.76208387;1.467988629;0.621541857;0.896982048;1.156564475
5515;0.971726774;0.981863075;1.254035136;0.734357293;0.678397588
5516;1.167782281;1.096263433;1.541714487;1.025963209;1.065144095
5517;0.723695389;1.34679343;0.90686488;0.85041767;0.858042919
5518;0.99663491;1.554928897;1.118917561;0.993444266;1.016065959
5519;1.35804869;1.62999204;1.378765849;1.108057098;1.449244378
5520;0.679502077;1.168241624;0.84668187;0.857132233;0.86097188
5521;1.304969075;2.369803764;1.419322635;1.745191136;1.149939879
5522;1.406798969;1.811320397;1.692871674;1.836333307;1.301069563
5523;0.88907738;2.090337366;0.823566455;1.151415071;1.298897908
5524;0.833573876;1.716187945;0.85679;1.075865393;1.260952785
5525;1.254316203;2.073909173;1.223143658;1.213507142;1.059506497
5526;0.815160471;1.576814453;0.925014009;0.98089292;1.41788132
5527;1.152250563;1.606533782;1.394500329;0.768262215;1.317849162
5528;1.571445802;1.614137993;1.374851655;1.29100171;1.189750277
5529;1.240052243;1.213952477;1.517458302;0.71375997;1.087269267
5530;1.128306781;0.981413617;1.044253308;1.038462275;1.082412633
5531;0.819516976;0.94433319;0.678826191;0.730278146;0.688457474
5532;0.876029409;0.989756895;0.890971352;0.885555429;1.011690649
5533;1.086667984;1.473769847;0.865123578;0.901671341;0.906316362
5534;0.854819962;1.519554273;1.20537505;0.904500762;1.409197819
5535;0.913318054;0.945560331;0.916871385;0.971342429;1.37162763
5536;1.283067753;1.068129075;1.040818138;0.940601708;0.862077357
5537;1.375503572;1.131919272;0.751216457;0.773737548;0.832855837
5538;0.925502726;1.126187592;0.978490698;0.945309902;1.322290206
5539;1.620916954;1.200816636;1.031138666;1.09623689;0.964780225
5540;0.903697769;0.586703922;0.811114466;0.720216668;1.223301916
5541;2.374047151;2.550590106;3.043116289;3.127652051;2.284553525
5542;0.952397191;2.890224572;0.897210059;1.041265854;1.414152836
5543;1.243752177;1.323414709;1.354270996;1.312296657;0.889223925
5544;0.782336097;3.679642345;1.000456784;0.890864765;5.952875301
5545;2.378185216;2.504875735;1.659467992;1.676199537;2.203790472
5546;1.988924177;0.853073308;0.966342136;1.402696184;0.916604937
5547;0.957060529;1.23132871;0.70402366;0.755336109;0.832524224
5548;1.874978181;0.903980165;0.788607509;0.80133242;1.243758583
5549;0.855233749;1.135292978;0.904056638;0.884947504;6.47320401
5550;1.147066635;2.983407064;1.184431601;1.277675448;1.904551743
5551;1.371852561;1.344912903;1.354416892;1.342272772;1.388523112
5552;1.084190302;2.341902969;0.940596223;0.961360968;1.985881603
5553;1.264526439;2.85451849;1.325053039;1.236475635;1.390620105
5554;1.125139602;1.298821575;1.357644203;1.037095794;1.013682095
5555;0.921560616;1.165537153;0.995588485;1.086234358;0.925897922
5556;2.88988245;2.294315032;2.104865948;2.937655886;2.22297754
5557;1.467088466;1.306306359;0.926102204;0.784964207;3.382331077
5558;0.814212919;1.37996545;0.695540052;0.87479439;0.908530765
5559;0.814452261;0.923424814;0.830661645;1.015541469;0.804678898
5560;1.066810126;1.393248908;0.941033872;0.966788344;1.002794677
5561;0.996185784;1.106837085;0.946627689;0.958856227;1.040576271
5562;1.544102552;1.112865361;1.032540538;1.2254079;1.061436389
5563;2.173118382;2.470463922;1.799621254;2.191202771;2.569718693
5564;2.147500346;2.085912399;1.744407153;1.880642033;3.489021267
5565;3.552574117;3.422650694;3.434213278;3.563882309;3.429747418
5566;2.316421406;2.043701505;3.714955404;2.820626881;2.050935312
5567;0.996105866;1.16992916;0.969905664;0.993255336;0.700830107
5568;0.981396557;1.381664357;1.211741342;1.052414216;1.116727708
5569;2.405717178;3.804302693;2.589899425;2.980415847;3.641857778
5570;1.869548663;2.226735125;1.355494755;1.429085384;1.799097617
5571;1.727643674;1.443439658;1.682363531;1.266141355;1.036233352
5572;2.898148308;4.172584828;2.59630877;2.742749758;3.863786188
5573;1.437106547;1.749428581;1.220560566;1.510902134;2.163864996
5574;4.189239944;2.187245701;3.921394599;3.91986193;3.4370705
5575;1.625306602;2.080099695;1.520641562;1.530517566;1.762960618
5576;1.307883561;1.386597101;1.039824719;1.023267871;1.228064277
5577;2.413675784;2.426471303;2.406174189;2.435488961;2.317200203
5578;1.109990651;1.655838993;1.259038866;0.930863274;1.257177974
5579;1.264710294;2.145251981;1.371348383;1.315631616;1.504636811
5580;0.906497589;2.098783353;0.992494551;0.783508774;1.823355019
5581;1.277160504;1.334578093;1.240686064;1.334939725;1.815250613
5582;1.222427889;1.301018533;0.929001523;1.117554298;1.073558078
5583;1.5317941;1.213351103;0.832057142;1.570386474;0.859586533
5584;0.908147066;0.856467891;0.816011776;0.719374299;0.901086755
5585;1.089472451;0.774137168;0.612635097;0.665767766;0.818562739
5586;1.122437413;0.827003702;0.651073528;0.641893057;0.981552915
5587;2.045995363;1.16322039;1.277167693;1.565375107;0.991487634
5588;1.750286673;1.335215035;0.86341621;1.994377945;1.896872615
5589;1.45985279;1.001074944;1.186413197;1.26422592;1.497521987
5590;1.173752508;1.359918916;0.951156726;1.562132198;1.480318182
5591;3.523315235;2.348207714;2.582788518;3.610504825;2.069702847
5592;0.85543413;0.683379462;0.971386139;1.305898187;0.796418561
5593;2.334086139;0.878260178;1.945687093;2.513614333;1.255557684
5594;1.52850803;0.926961616;1.269839005;1.529391211;0.709267378
5595;1.60504857;0.910136233;1.008682045;1.286951063;1.262035148
5596;1.473169799;0.775968721;1.030848647;0.66052631;0.956667642
5597;2.278661743;1.441712608;1.193981714;1.391906357;1.559475424
5598;1.051609887;0.86508851;0.890263657;0.671703416;2.877828184
5599;1.216283978;1.988799895;1.786504124;2.668182455;2.745111319
5600;1.166535732;1.132582059;1.286433309;1.897137936;2.338341665
5601;0.93470704;2.001869764;1.323376342;1.666223756;1.354013505
5602;1.465090298;1.205299495;1.371780673;1.781458175;1.100044257
5603;0.836359117;1.702645802;1.370365895;1.412436532;1.635337563
5604;0.901961765;1.135865172;0.941259996;0.939348766;0.923511626
5605;0.851689359;0.849841876;1.30570472;1.340906381;0.988594834
5606;1.296799221;0.644701223;0.790550373;1.085958277;0.85419213
5607;1.233408712;0.71742758;0.882456493;1.124388384;0.984668785
5608;0.818694395;2.654366358;0.768060649;0.750499085;2.142923915
5609;1.122471941;1.199830393;0.562297526;0.57626104;0.689469294
5610;1.741992707;2.762935785;1.424053861;1.490351249;2.396268546
5611;1.762636924;1.62691522;0.945000986;0.945927876;1.156999913
5612;0.892686101;2.455897229;0.770855852;0.903867308;1.966401386
5613;1.148952662;0.626411167;0.439603983;0.402640069;0.489246039
5614;0.893001481;0.791808945;0.919538932;0.799332484;0.928468069
5615;1.287671382;1.14157565;1.167591804;0.818336951;1.159771821
5616;0.711487929;0.963456906;0.722531024;0.623904515;0.823187964
5617;0.811019693;1.56040482;0.830162951;0.839446662;1.129631639
5618;0.724921401;1.61455812;0.846295377;0.842141161;1.301108079
5619;0.980862624;1.038373423;0.998349968;0.716348574;0.919822122
5620;1.049367989;1.095102472;0.887284852;0.944664997;1.16798652
5621;0.867628939;0.849237416;0.818961675;0.579807271;0.976020659
5622;0.929742825;1.24466342;0.675415295;0.738632944;0.987333635
5623;1.121156376;0.792650677;0.719626431;0.730359565;0.808764646
5624;0.936275225;0.947322121;0.627363726;0.718193416;0.734192608
5625;0.854134807;0.689936452;0.538338315;0.609805991;1.128926833
5626;1.904796578;1.281549438;1.944495661;2.030663636;1.917290576
5627;1.02258779;0.871182638;0.855131024;0.72646041;0.816615979
5628;1.285081599;0.567278776;0.564440194;0.712081225;0.744904179
5629;1.797053253;1.747498006;1.308281134;1.10444755;1.488666115
5630;1.114433349;0.935954296;0.631196193;0.637986399;0.735597497
5631;0.997716719;2.009277109;1.031973215;1.685139304;3.755747884
5632;1.226764242;1.091648907;0.754480671;0.837837791;0.541482068
5633;1.248930876;0.323388099;0.45460726;0.420303835;0.384268206
5634;1.729811368;1.676939366;1.007036445;1.027179033;1.324823873
5635;1.090023508;0.809729333;0.475522102;0.81997058;0.644569735
5636;1.558952764;0.625988878;0.924200774;1.552662602;1.304463858
5637;1.427786311;0.635332465;0.822141703;0.675101527;0.455956285
5638;1.326708299;0.991663217;1.024196426;1.136340593;1.061953551
5639;2.136390319;1.090226924;2.281682062;2.539060927;0.953723006
5640;0.853548909;2.58535068;1.600751607;1.566819251;2.116811855
5641;0.870414293;1.674059932;1.248998881;1.702598552;1.347365061
5642;0.762290997;2.007100892;0.902008682;1.102281697;1.467401514
5643;1.331203332;0.568938125;0.792519054;1.375058368;0.903007112
5644;0.965651929;2.759852887;1.099971728;0.892852646;1.797684614
5645;2.28380182;2.223709131;0.688353647;1.256570625;2.032534131
5646;1.057281916;1.687644781;0.557982724;1.22953909;1.785906613
5647;1.159444801;1.348899717;0.449395675;1.360942864;2.181267945
5648;1.037779345;1.356048868;1.65141961;2.08796316;1.42906804
5649;1.022084039;0.732099377;0.721155063;0.827230984;0.952979092
5650;1.348897619;0.878128573;0.654016109;0.80299064;1.06058676
5651;1.5317941;1.213351103;0.832007185;1.586523993;0.912614123
5652;1.127537152;1.006415592;1.140585541;1.792848277;0.821532586
5653;0.990616965;1.098800059;0.780459202;0.80400824;1.392850905
5654;2.104068653;1.152378406;1.493960973;1.534691317;1.071717499
5655;1.246422329;1.676746501;0.975698995;0.919203235;1.141172397
5656;1.092865616;1.26146861;0.671401732;0.712095595;0.995931743
5657;1.307559987;1.360783064;1.601866382;1.960148191;2.499513092
5658;1.184399317;1.459606263;0.56348362;0.76001473;1.368796232
5659;1.524289965;0.997460929;0.516446058;1.226082122;0.956507286
5660;0.86490765;1.14842658;1.328525018;0.932745992;0.722880426
5661;0.943527026;1.993193047;1.712434293;1.859560153;1.712739594
5662;1.210006767;1.018919892;1.110109795;0.887634903;0.849502993
5663;1.166756469;1.373381699;1.112654741;0.972791787;0.974420809
5664;1.198147073;1.103407277;1.160546948;1.073335199;1.021548116
5665;1.445065357;0.919997407;1.020434796;1.479282532;0.879791235
5666;1.218638376;0.889019836;0.747605002;0.978383911;0.85282447
5667;1.536354604;1.70981151;1.117870456;1.670914804;1.383590526
5668;1.710361011;1.802128482;1.083779591;1.2597576;1.625879932
5669;1.792245424;2.013729877;0.870895788;1.126996954;1.867439215
5670;2.198811352;1.714068117;0.793195918;1.02165382;0.946841714
5671;2.341230589;1.410640593;1.400347698;1.457893316;1.202679405
5672;2.711659415;2.55913816;2.631608223;2.125438495;2.584890431
5673;1.709470089;1.963463828;2.053392606;1.57919061;1.939695207
5674;1.437353332;1.716982657;1.293330069;0.797791382;1.474806409
5675;0.924244007;1.25995596;1.113831115;1.087152335;1.101294431
5676;1.969415889;1.683617677;2.082158673;1.958596895;1.76783292
5677;1.92296497;1.792686128;1.863186511;1.268242834;1.996315528
5678;1.04617348;0.982511831;0.692663695;0.674004798;0.502350803
5679;1.316847441;0.882773361;0.705877033;0.687550064;0.688476776
5680;1.880505951;1.625553018;1.526621779;1.617388463;1.031489158
5681;1.212843561;1.50963891;0.854010339;0.817760897;1.064908408
5682;1.411263786;2.214047972;2.285766274;1.971376625;1.291303408
5683;1.572947588;1.010555032;0.881169791;1.063885426;1.195305801
5684;2.229875232;1.363247128;0.953481978;2.216836002;1.425603299
5685;1.288350286;1.304026462;1.04537358;1.062926459;1.16248224
5686;1.088703118;0.753044181;0.811217116;0.772737412;1.350402363
5687;2.636948508;1.786039561;1.017266628;2.373087946;2.373312449
5688;1.340149864;0.886908642;0.996692252;0.817391456;0.97644275
5689;1.103792587;1.452120403;1.436553444;1.227478726;1.118491579
5690;1.080671643;1.515762507;1.597051005;1.343450068;1.253738144
5691;1.063200842;1.269843745;1.03401488;0.715745114;1.358764164
5692;1.109978057;2.067110237;1.519752477;1.500990164;2.327401356
5693;1.086532851;1.771872472;1.379028645;0.821290882;2.166864912
5694;1.111588255;1.193754781;1.35093058;1.08179128;1.001458365
5695;1.357186199;1.211638797;1.179050196;2.604118007;2.481288699
5696;1.220387405;1.300215469;1.182143365;1.784019592;0.95471543
5697;2.578732105;1.947448719;2.031162703;2.416691555;2.843588978
5698;2.014194625;0.759399868;0.783705212;0.979296727;0.981002841
5699;1.560735601;1.185723437;1.082141025;1.108767972;1.135056723
5700;1.665941625;1.499384874;1.530519184;2.108749252;3.569603029
5701;1.155384207;1.204424728;1.002732871;0.840447303;1.323686393
5702;1.455935443;1.168016352;0.729814135;1.059450425;1.108237854
5703;1.788569813;1.381569531;1.907691856;2.13048891;2.580995629
5704;1.059231034;0.852096916;0.877411755;0.909851344;1.277338956
5705;1.91566167;1.578136736;1.623008857;1.661625898;1.824552816
5706;2.512174403;1.147615064;0.728940045;1.369585697;1.655077377
5707;1.133453989;1.100283911;1.069477819;1.174440406;1.028274508
5708;2.125504575;1.305964271;2.115691541;2.034283105;1.126363339
5709;1.326308347;0.904720428;1.169232766;1.495998525;0.96780397
5710;2.352781315;1.659002176;2.069452279;2.68659559;1.201522991
5711;1.540891493;0.766933265;1.019199808;0.908632722;1.239258259
5712;1.414824234;1.387173869;1.539856907;1.675811077;1.358581607
5713;1.077224469;1.228246702;1.70483726;1.680981526;1.14188324
5714;1.291794347;1.314107346;2.250647166;2.066488932;1.347207292
5715;1.222353158;1.060594772;0.841940165;0.939105642;1.323584642
5716;0.879662961;1.28673245;1.103493984;1.197052131;1.003745653
5717;1.24411117;1.18934325;0.988075388;1.220469086;0.93800998
5718;1.141487568;0.996908122;1.194234485;1.177326198;1.021576722
5719;1.065797936;1.765012982;0.891905442;0.839601679;0.854138905
5720;2.255170666;1.921748775;1.130772522;1.959099554;0.887225051
5721;1.350473232;1.221451051;1.694975274;1.550608726;4.34818587
5722;2.157146425;1.592378759;2.011204874;2.812432156;1.418332023
5723;1.93701762;1.585210579;1.92058113;2.496288239;1.145022019
5724;1.892388263;1.850616066;1.674437165;1.740240733;1.297455985
5725;2.064245178;2.0072495;1.066606352;2.005046645;1.863114538
5726;1.318255276;1.450853925;1.223713136;1.406874957;1.089341339
5727;1.147674563;1.183541833;0.674095932;1.187643464;0.888404463
5728;2.332605091;2.468488952;2.29748857;2.025006011;2.715335442
5729;1.943895712;1.773825693;1.270918554;1.272725835;1.456882998
5730;1.462861213;1.253386007;1.240952814;0.922370221;1.38664668
5731;1.249086925;1.426404567;1.175775423;1.257816406;1.173192522
5732;1.332857615;1.914833691;1.355701759;1.573736095;2.075237766
5733;1.459760446;1.8952618;1.663700819;1.710388812;2.078764064
5734;1.245901128;1.468948883;1.312804048;1.22743933;1.606646635
5735;2.86196343;3.84007538;2.35609356;2.604212578;2.928747439
5736;0.976723418;1.078550631;1.157679311;1.44636637;1.144450965
5737;1.368367216;0.955745996;0.825997428;0.84288683;1.271735265
5738;1.059698695;1.578514844;1.397726025;1.345806522;1.658643043
5739;1.382388257;1.656930222;1.666253685;1.963653311;1.557659817
5740;1.339415352;1.808694124;1.67231059;1.305744;1.855556794
5741;0.968453294;1.191657111;1.192206573;1.491018506;1.127384126
5742;2.052605669;2.20273511;2.138006799;1.736580078;4.745267
5743;1.93139561;1.470875796;1.895376079;1.643012738;1.275993645
5744;1.166888154;1.022819462;1.01380789;0.956127734;1.257077063
5745;1.16315075;1.010046193;0.973497894;0.997335238;1.126703125
5746;1.121295514;1.99837979;0.916044317;0.971184044;1.258692568
5747;0.936449493;1.51319785;0.91869493;0.793225923;0.952577152
5748;2.110632715;0.913375364;0.930759615;1.446497225;0.845475652
5749;1.839478981;1.024736414;1.018251352;1.502767391;1.7571365
5750;2.865676493;1.125560018;1.163463012;2.60356366;0.808340448
5751;2.552582015;1.307134044;1.003244792;2.594702737;1.700439389
5752;1.922643342;1.470631417;1.502917885;1.929774441;0.823549217
5753;1.247050091;1.155987346;0.926606881;0.872881449;0.985718621
5754;2.681824408;2.260513112;3.474513712;2.670061684;1.124725898
5755;0.920771944;1.154298673;1.032041796;0.839760078;0.927950942
5756;1.531215126;1.622723497;0.924109064;1.385254377;2.274575476
5757;1.461998231;1.634599517;1.308435465;1.405858501;1.595666424
5758;1.560306865;1.236566;1.022736742;1.815676079;1.301746091
5759;1.503935178;1.099963228;0.830424329;1.803379049;1.043205701
5760;1.750415975;1.225923545;1.593211129;1.632823583;1.329062387
5761;1.313426527;0.833765694;1.848042084;1.087227093;1.806338446
5762;1.031535463;1.314128319;1.490186906;1.989366017;1.437465733
5763;1.072549047;0.956382042;1.082074251;0.942464529;1.00525145
5764;1.993923079;1.332230707;1.109365979;0.886080384;1.570780636
5765;1.39984951;0.739893554;0.857937179;0.657057986;1.24705521
5766;1.379463783;1.310532242;1.431600762;1.162668981;1.46425589
5767;1.282220925;0.796922884;0.685513624;1.897842126;0.975654226
5768;1.252274036;1.284110652;1.197846623;0.701366193;1.280720492
5769;0.892977224;1.330709488;1.026458346;1.108378868;0.951886124
5770;1.642096193;1.381954631;1.071987623;1.448473085;1.348479459
5771;1.311329835;1.054027817;0.84395422;0.961319849;1.103872148
5772;1.751606331;3.566297322;1.168885147;2.165179431;1.260472936
5773;1.120255995;1.802193108;1.150994468;1.282641851;0.992972139
5774;1.345724265;0.928062636;0.809445292;0.998162106;1.049210145
5775;1.108726111;1.119784567;1.064926793;0.998768531;1.561669688
5776;1.523376456;1.912670786;0.952048432;1.116893116;0.881687278
5777;2.643388735;1.479869662;1.200256431;2.445062667;0.898175479
5778;1.126940037;1.04470839;1.355517854;1.014170077;1.360162568
5779;2.178224058;2.037866495;1.867225204;2.32172976;3.37609478
5780;1.138992883;1.291721165;1.04523714;0.871196385;1.025774359
5781;0.925248778;0.938712424;0.678212301;0.670164004;0.640983619
5782;0.861086924;1.884415149;1.076950797;1.491531295;1.986051401
5783;0.706723348;0.774764091;0.713865836;0.614912399;1.210117626
5784;3.694686856;1.272094764;1.302545949;1.464167691;1.186620571
5785;1.212301579;2.482139086;1.29334356;1.567113533;2.95317309
5786;0.760501828;1.247530605;0.943153788;0.915645884;1.499846986
5787;3.691234553;1.602691795;2.275440868;2.180271534;2.18897548
5788;0.726157784;1.13342508;0.895410745;0.774704013;0.928616103
5789;2.685224055;1.223330819;1.542748991;1.584222721;3.462279661
5790;1.389969098;1.951924266;1.63688067;1.800420044;1.656475291
5791;1.960697245;1.381273457;0.636959301;0.738944709;0.805873745
5792;2.711882786;1.282872643;1.109939862;1.530388363;2.472116637
5793;2.303695546;2.505482134;1.370898057;1.703314622;1.460137186
5794;0.901608612;1.065776899;0.604335421;0.751020569;1.684962876
5795;1.815707763;1.25238965;0.956365644;1.187964591;1.546448782
5796;0.655172414;0.978927203;0.542739404;0.638400822;0.761469784
5797;0.649940263;0.63572282;0.657485862;0.625928103;0.7063888
5798;0.90150628;1.753243324;0.943641758;0.806194292;1.351966602
5799;0.822457378;1.391240447;0.801996461;0.744185085;1.357094645
5800;1.25072888;2.064587721;1.551683603;1.777204538;1.836635278
5801;0.994316098;2.250458379;3.328482734;2.325682499;1.233905017
5802;1.63440157;0.814266768;0.468919835;0.264126731;0.567399995
5803;10.46566308;19.67491039;0.96644571;3.456013183;1.339634424
5804;5.344067969;10.05245218;1.522667055;4.664637549;5.539465331
5805;9.719150641;13.91239316;7.613110891;8.495227153;9.260754334
5806;8.994288681;6.818535826;6.364692126;5.959978998;10.7896682
5807;6.192550505;6.383943603;9.893986124;5.37282194;7.680931907
5808;2.680359937;6.325117371;2.366992494;3.227258561;3.196673212
5809;10.93265993;13.13636364;9.298661102;8.879253662;11.0226778
5810;4.456060606;6.473737374;2.227397369;7.746537179;11.69276009
5811;10.0045977;10.41494253;8.368932746;8.887538372;9.129897136
5812;9.189411537;18.99254743;2.990158523;2.813349861;1.705006747
5813;5.034670008;16.70743525;10.15913368;3.681644876;3.900449546
5814;1.868128247;1.046599984;0.347815384;0.571126241;0.673325432
5815;2.887368712;1.579555924;1.300581472;1.500841646;1.250342754
5816;0.775557945;0.1254803;0.120125008;0.185159914;0.112441111
5817;0.894229622;0.624726499;1.837956272;1.56542716;1.293414268
5818;0.732131949;0.734439693;0.586121602;0.26525795;0.603135165
5819;0.741328491;0.133993894;0.130256289;0.165365335;0.143784256
5820;3.269325242;2.113639647;2.96081;1.340495873;1.576984089
5821;1.41426757;0.95524038;1.183309791;0.988278494;1.119923183
5822;1.79412045;1.305698494;0.576343218;0.542196894;0.561917608
5823;1.328166278;0.825563326;0.84183529;0.918169628;0.634668739
5824;0.817332523;0.555820548;0.229492149;0.253156685;0.4237786
5825;1.781285176;0.909708968;1.0662134;0.746849413;0.781776682
5826;2.127020461;1.271516725;0.297920224;0.310370777;0.615063944
5827;2.377587832;1.129634355;0.370348088;0.605142283;1.840691532
5828;1.370065789;1.36645798;0.425595151;0.343596808;0.964351631
5829;1.31439504;0.736752882;0.1269516;0.200864371;0.406519681
5830;1.319308468;0.770662826;0.138872228;0.169154235;0.14061445
5831;1.261434563;0.754105353;0.152645016;0.281640383;0.154729649
5832;1.347617986;0.345685619;0.712655722;0.622648463;1.560826731
5833;1.311495613;1.033064675;0.447490549;0.245955834;0.512199083
5834;1.232374939;0.313478319;0.314882693;0.307426652;0.509249503
5835;3.937730276;7.676943455;2.047294812;1.865794129;2.172049095
5836;2.398766221;1.955954198;0.299781233;0.982064863;0.718734133
