ID_Serie;sMape_0ive;sMape_S0ive;sMape_Arima;sMape_ETS;sMape_NNetar
10630;0.266326843;0.210062865;0.179575044;0.131978646;0.475147084
10631;0.177005098;0.089080902;0.190322959;0.145560452;0.139824114
10632;0.030483824;0.04199751;0.013385266;0.012008074;0.034466432
10633;0.013324759;0.018406467;0.009545544;0.009890416;0.037289746
10634;0.552685724;0.501855969;0.461465379;0.612980493;0.486939022
10635;0.055654945;0.033926915;0.013094407;0.055363927;0.023058742
10636;0.112151508;0.130457124;0.083960726;0.083564595;0.140079876
10637;0.028719995;0.064116194;0.015960173;0.028720869;0.047679334
10638;0.02720051;0.070814122;0.026052453;0.024828147;0.030403773
10639;0.074672632;0.062102002;0.011328976;0.012421637;0.017047468
10640;0.071198941;0.053930563;0.007140401;0.012491915;0.010784798
10641;0.055568115;0.066623515;0.035029246;0.036969744;0.037627457
10642;0.119001223;0.161108078;0.080303629;0.108635104;0.109812649
10643;0.038966837;0.033483293;0.033832982;0.033141263;0.022537825
10644;0.119001223;0.161108078;0.085678047;0.091231678;0.109259431
10645;0.023046575;0.027799552;0.014313612;0.016899332;0.011957177
10646;0.007779366;0.013603208;0.009367946;0.009417505;0.013528686
10647;0.016469386;0.075219079;0.016469386;0.01647289;0.038868609
10648;0.053768701;0.047772049;0.021528169;0.042621941;0.046517729
10649;0.066326218;0.045464915;0.066326218;0.063988995;0.045568981
10650;0.042117284;0.047809968;0.039690827;0.041381888;0.056262727
10651;0.050662317;0.058105665;0.012716193;0.016199437;0.027388655
10652;0.049455956;0.054584874;0.008559915;0.00728407;0.033325156
10653;0.019650514;0.021535066;0.017940131;0.014374032;0.040628476
10654;0.011903415;0.006217758;0.007767349;0.005307822;0.007032859
10655;0.018453508;0.009749455;0.012110845;0.013744696;0.010566491
10656;0.030123266;0.039518266;0.016237297;0.014523389;0.051164908
10657;0.023004355;0.033283388;0.011353317;0.020759252;0.012360755
10658;0.039254871;0.045482678;0.014311475;0.025911611;0.029516769
10659;0.022938665;0.011767462;0.013438176;0.015449795;0.011204683
10660;0.009340708;0.017280195;0.02112815;0.012917589;0.020245041
10661;0.022684921;0.017857992;0.01725637;0.020807597;0.008770803
10662;0.055290402;0.016431855;0.021726222;0.014892293;0.019228203
10663;0.072745153;0.02894007;0.032739215;0.027673722;0.03292373
10664;0.04678242;0.034593189;0.007269197;0.01075905;0.026595982
10665;0.058366703;0.03183913;0.0427528;0.030377997;0.041044086
10666;0.016833442;0.034471903;0.007372471;0.007783923;0.043792106
10667;0.032328833;0.042618037;0.043253691;0.039116698;0.036147473
10668;0.033327636;0.027364932;0.034948876;0.036569188;0.043929333
10669;0.050484165;0.053440852;0.054912547;0.062179926;0.047822515
10670;0.098014466;0.116594376;0.053010129;0.020744237;0.051989945
10671;0.0794708;0.062918963;0.013759636;0.014870946;0.016077202
10672;0.006547965;0.029484745;0.021953124;0.026687251;0.023754074
10673;0.004253402;0.035923282;0.037593947;0.031764111;0.03631891
10674;0.029337825;0.026575919;0.022871304;0.022699767;0.022925454
10675;0.021945238;0.030653658;0.020722518;0.021471635;0.02335691
10676;0.095662449;0.144549898;0.057589214;0.097670953;0.068265981
10677;0.012147629;0.029600457;0.006836923;0.011767234;0.008303534
10678;0.013947903;0.03207137;0.002934364;0.002484874;0.003752572
10679;0.354723007;0.417389899;0.277950906;0.28993858;0.388576413
10680;0.028063424;0.024054807;0.028196835;0.02435675;0.020736488
10681;0.104490384;0.158100411;0.041606938;0.092223239;0.125482286
10682;0.061406501;0.071787936;0.040995476;0.046913345;0.075979178
10683;0.015263749;0.01132658;0.018800787;0.011780919;0.021820537
10684;0.016092806;0.00983978;0.032516978;0.012287308;0.023587985
10685;0.088520398;0.175869595;0.14295099;0.121114439;0.122600204
10686;0.11917005;0.303309404;0.045062127;0.120262785;0.047739689
10687;0.201845681;0.234261172;0.164990506;0.164833646;0.211208779
10688;0.112991818;0.174139704;0.119100698;0.124437129;0.126555953
10689;0.012636051;0.017351856;0.002737075;0.003094051;0.010456048
10690;0.011813039;0.012918654;0.006779148;0.011536679;0.015983624
10691;0.035930872;0.041092435;0.024912232;0.035116328;0.01965061
10692;0.044900554;0.04433085;0.026525439;0.026721171;0.015159667
10693;0.01063034;0.016567566;0.005209188;0.006760125;0.007106084
10694;0.007365245;0.013860592;0.002815847;0.00339761;0.00470709
10695;0.036065838;0.037651501;0.038153937;0.035912267;0.034354677
10696;0.008509609;0.016911092;0.004409629;0.005642396;0.014222368
10697;0.014710221;0.02826109;0.010142038;0.017621312;0.029024727
10698;0.019518326;0.029831257;0.009545766;0.007133871;0.016834896
10699;0.00657417;0.01543882;0.00536907;0.005391133;0.012201199
10700;0.005602944;0.003311279;0.002840055;0.002664992;0.005977348
10701;0.00843646;0.012225323;0.004046019;0.003840334;0.011433505
10702;0.020796306;0.01635958;0.013950231;0.0152262;0.010759405
10703;0.036978432;0.0533262;0.003359954;0.005726851;0.024787219
10704;0.041729403;0.053366232;0.003386916;0.006627905;0.017885325
10705;0.004982013;0.008663507;0.003600637;0.002923515;0.004226941
10706;0.008916584;0.019832693;0.005271696;0.006126585;0.010235082
10707;0.007378872;0.009148465;0.009049748;0.008978636;0.008892268
10708;0.0120911;0.006903676;0.010792964;0.01325455;0.008862177
10709;0.005308593;0.008700847;0.006332048;0.008647194;0.006662267
10710;0.012094225;0.010697388;0.005963042;0.010272384;0.0085438
10711;0.009143239;0.008998648;0.007683229;0.008397619;0.009310539
10712;0.014519831;0.024099095;0.017180959;0.018476862;0.010373139
10713;0.01631306;0.022906801;0.016068174;0.020786829;0.022882451
10714;0.028194644;0.033591455;0.009082455;0.009359934;0.029971072
10715;0.009083906;0.023461467;0.004172858;0.003935595;0.02362614
10716;0.011281244;0.026522371;0.005640728;0.004145238;0.008480134
10717;0.034991216;0.039594572;0.015029977;0.015904397;0.037800636
10718;0.014033361;0.011413255;0.006926283;0.007813773;0.024656563
10719;0.008346164;0.012353124;0.008879837;0.009643128;0.004660659
10720;0.010163539;0.014678709;0.008744729;0.010744451;0.01055166
10721;0.021317687;0.012656959;0.011950106;0.011220914;0.018992865
10722;0.017658352;0.017366338;0.016234819;0.013155022;0.011880708
10723;0.010390275;0.017062675;0.014822477;0.01147424;0.009571486
10724;0.010550986;0.014075894;0.014408377;0.010379893;0.010492659
10725;0.024466258;0.019080867;0.025584063;0.015014251;0.018535522
10726;0.022392799;0.02562352;0.003823789;0.009459948;0.038490136
10727;0.031471362;0.042335227;0.030308721;0.030354195;0.034397587
10728;0.031426805;0.032430217;0.007575524;0.008811007;0.009880044
10729;0.043233028;0.055532472;0.024346404;0.03580351;0.039889269
10730;0.052463768;0.022764624;0.016252756;0.016917396;0.0224369
10731;0.083418456;0.007374708;0.021606384;0.017661883;0.018749572
10732;0.027838133;0.010271681;0.010005858;0.011202703;0.018335744
10733;0.01876976;0.033485473;0.01000823;0.015449203;0.027927979
10734;0.016877565;0.029352774;0.019781282;0.014127831;0.019403808
10735;0.056110483;0.044392205;0.02913617;0.038134926;0.045457073
10736;0.03903335;0.024675069;0.030214483;0.027563725;0.039847004
10737;0.057566227;0.012018392;0.007506746;0.009276184;0.009090879
10738;0.025914227;0.015077194;0.019470974;0.012665435;0.011480639
10739;0.034717295;0.044106915;0.034717295;0.019625394;0.019700454
10740;0.013128196;0.046787825;0.014631549;0.014667647;0.013978888
10741;0.031736882;0.027459228;0.011560141;0.01741921;0.030167049
10742;0.099648077;0.046652149;0.035840648;0.041969234;0.048420316
10743;0.160201605;0.131195302;0.112105939;0.147029388;0.1404674
10744;0.100528567;0.069351278;0.057410814;0.058525062;0.064155006
10745;0.030018169;0.013434923;0.018996171;0.028220138;0.018448994
10746;0.038681838;0.02434475;0.014012064;0.018192956;0.017045603
10747;0.016491431;0.019994531;0.017253002;0.016315673;0.021327837
10748;0.022412766;0.033828796;0.021633464;0.025558518;0.02818174
10749;0.110727712;0.019740516;0.015888486;0.018672104;0.024389866
10750;0.041475935;0.009069671;0.021617484;0.024554886;0.019558844
10751;0.033927236;0.017114775;0.02111094;0.018096932;0.020272652
10752;0.008112318;0.014152299;0.009355729;0.007994038;0.013241224
10753;0.027888465;0.016505826;0.022567503;0.016209373;0.017612128
10754;0.028371232;0.008176738;0.010877844;0.014460994;0.011940493
10755;0.016780902;0.02574107;0.018181019;0.017659347;0.020201142
10756;0.071826527;0.008464081;0.016218242;0.023727893;0.01544108
10757;0.051980238;0.012853454;0.008240023;0.009644038;0.01041702
10758;0.029595644;0.034013228;0.005330495;0.00720155;0.016377665
10759;0.021952503;0.030182862;0.009272837;0.012996943;0.022709893
10760;0.023812994;0.030299596;0.010437411;0.013762165;0.024524874
10761;0.017903915;0.029626226;0.007609666;0.026946521;0.015222268
10762;0.019540085;0.034623893;0.007622618;0.019575642;0.014158147
10763;0.036221493;0.04341079;0.007726031;0.010509719;0.024540402
10764;0.036858472;0.047978333;0.013137172;0.029972533;0.042717573
10765;0.042818647;0.047608335;0.042818647;0.042578347;0.04435707
10766;0.032690418;0.04841512;0.040199803;0.033066579;0.029683652
10767;0.038400937;0.048718657;0.009201596;0.026229896;0.058303357
10768;0.07517739;0.100987529;0.10563689;0.087483625;0.039049861
10769;0.023587344;0.025973496;0.015032038;0.022945382;0.017343376
10770;0.036435132;0.052700223;0.033085582;0.039291355;0.047423116
10771;0.082973389;0.097617484;0.081883965;0.083240564;0.078291217
10772;0.117648592;0.147514958;0.121344412;0.121444001;0.117967989
10773;0.042603514;0.049070492;0.01105952;0.013201356;0.036412793
10774;0.017600386;0.020324463;0.016469469;0.013291099;0.020969978
10775;0.022352022;0.019474671;0.023871631;0.034743652;0.021930657
10776;0.031436589;0.025799586;0.048785641;0.047502771;0.039143421
10777;0.027494303;0.065384087;0.010076643;0.005831503;0.00779688
10778;0.026030672;0.053676734;0.00922176;0.018299764;0.018020065
10779;0.040499847;0.049049875;0.005585088;0.006307958;0.042677412
10780;0.047851916;0.013927553;0.015194782;0.018697712;0.018296988
10781;0.044669576;0.086471216;0.009648719;0.030295006;0.057752633
10782;0.028772077;0.04425457;0.010503209;0.015880747;0.040875823
10783;0.037823166;0.062586864;0.011494716;0.010770581;0.031714848
10784;0.046887908;0.059093327;0.032443105;0.04798845;0.037675275
10785;0.056972354;0.062913516;0.039252153;0.043737684;0.073161064
10786;0.010627447;0.014035394;0.01283416;0.014325651;0.013311556
10787;0.012335149;0.016299959;0.016069304;0.013444498;0.020721614
10788;0.033783903;0.029688807;0.027185717;0.032588742;0.026559981
10789;0.037678233;0.032445087;0.025538754;0.032410366;0.037241598
10790;0.025861201;0.009834472;0.012241788;0.00971275;0.012918122
10791;0.023226354;0.021903773;0.02110884;0.022135935;0.022278265
10792;0.020204268;0.057665667;0.020204268;0.020856621;0.014180855
10793;0.019851222;0.04666541;0.02053355;0.019050912;0.03861555
10794;0.024727243;0.008877631;0.010382009;0.012186825;0.012838747
10795;0.044616974;0.0241919;0.006613925;0.017439374;0.014743481
10796;0.051466389;0.030605605;0.00750715;0.012304041;0.029207755
10797;0.013094559;0.031071935;0.008345022;0.008768047;0.026874477
10798;0.0244966;0.054706294;0.006105801;0.010217396;0.006157152
10799;0.03136473;0.065458648;0.009695016;0.009804;0.021240284
10800;0.022708651;0.058471238;0.018440436;0.021432286;0.046794928
10801;0.008815832;0.016874971;0.007379565;0.006639466;0.010111348
10802;0.004095208;0.00338182;0.00435407;0.007088411;0.003936875
10803;0.004902984;0.01345804;0.007507244;0.006080131;0.011723337
10804;0.013136978;0.014540587;0.022907845;0.018431773;0.013341951
10805;0.014984925;0.015629569;0.02741069;0.009342088;0.013463592
10806;0.032323338;0.051194806;0.017706174;0.021353185;0.027005368
10807;0.036857433;0.056034006;0.018100828;0.021053807;0.03080963
10808;0.022116112;0.035982505;0.013743474;0.009210985;0.024064762
10809;0.015648554;0.024993966;0.012623464;0.015871221;0.021678004
10810;0.01093011;0.013589856;0.007501061;0.010806222;0.010703188
10811;0.021317725;0.008679563;0.005552975;0.011982707;0.00594413
10812;0.014732697;0.014861876;0.015922497;0.017331681;0.031139185
10813;0.020367026;0.029494082;0.014757731;0.017122728;0.028357956
10814;0.004016897;0.009162822;0.00352696;0.012201626;0.017554367
10815;0.034239324;0.046548347;0.017093621;0.019433567;0.026372107
10816;0.017228854;0.035417859;0.007407723;0.017829437;0.007494654
10817;0.031626409;0.041639962;0.015151388;0.013613441;0.022288019
10818;0.014120993;0.025172509;0.007965989;0.005208816;0.01657762
10819;0.012371129;0.009706261;0.01541605;0.014128235;0.01062837
10820;0.033463037;0.015697902;0.041118598;0.032294036;0.034823169
10821;0.016317726;0.025681425;0.009735782;0.005731045;0.023004543
10822;0.067052468;0.088041138;0.064558937;0.069465273;0.056897929
10823;0.015556916;0.01723708;0.009936124;0.010915127;0.01227575
10824;0.039287213;0.044439559;0.024084156;0.022457682;0.044383733
10825;0.007835958;0.012321102;0.00430514;0.008640985;0.007107501
10826;0.008330826;0.01116181;0.00827987;0.00903102;0.012891276
10827;0.01097473;0.028617926;0.017821086;0.016677522;0.018482154
10828;0.010621869;0.030676086;0.009983455;0.012227562;0.023259188
10829;0.01326669;0.027758925;0.015087498;0.012374468;0.016975526
10830;0.029912787;0.031536033;0.016415315;0.017332505;0.024494241
10831;0.045541334;0.049817893;0.028361872;0.034532373;0.032510306
10832;0.019301079;0.011242447;0.031556953;0.037201212;0.022583167
10833;0.029725402;0.01854108;0.048041415;0.034142819;0.06229475
10834;0.032119477;0.039569675;0.024964965;0.031201656;0.033316516
10835;0.053536942;0.067967828;0.030234494;0.046123759;0.062206296
10836;0.02702017;0.021471559;0.005760993;0.017437009;0.016258349
10837;0.030627383;0.036841349;0.015634735;0.016994169;0.035115745
10838;0.038297097;0.043840165;0.025016455;0.029173782;0.031306967
10839;0.041004612;0.0548103;0.03139838;0.044248374;0.044624562
10840;0.045681731;0.032650438;0.028089462;0.048053968;0.031621066
10841;0.055214116;0.048609367;0.03901181;0.049127629;0.03265021
10842;0.023469122;0.039063119;0.005661993;0.010053744;0.043699516
10843;0.022212227;0.0157216;0.014522356;0.01818755;0.027676854
10844;0.025527349;0.036997215;0.008935325;0.016145249;0.060319742
10845;0.04082278;0.043392042;0.075405939;0.053719918;0.042169246
10846;0.061902931;0.0520027;0.034889961;0.046453462;0.030220757
10847;0.017594713;0.022455375;0.015532682;0.014132617;0.016817116
10848;0.025229406;0.034459476;0.012783147;0.031565863;0.02520674
10849;0.018872333;0.02062613;0.003353799;0.005522661;0.006326613
10850;0.024712271;0.032866182;0.01337403;0.013287534;0.028206331
10851;0.021276485;0.023461851;0.009387825;0.019975094;0.01784937
10852;0.017193483;0.025045429;0.011354876;0.015028582;0.013252042
10853;0.023360593;0.022992715;0.015393951;0.013243551;0.008047823
10854;0.006168267;0.017664191;0.020101599;0.005856932;0.006967702
10855;0.027535101;0.026863742;0.029252995;0.035591165;0.042782697
10856;0.031268946;0.022200126;0.010924619;0.014937096;0.006623312
10857;0.012252743;0.02094453;0.007484915;0.009666649;0.01526825
10858;0.029339749;0.037180042;0.01782466;0.026374241;0.012862593
10859;0.027699252;0.035562771;0.016813797;0.011273895;0.013735673
10860;0.041624744;0.044448052;0.02914253;0.035236473;0.039247243
10861;0.043852165;0.032132131;0.017641123;0.019726241;0.038430739
10862;0.047473578;0.079806441;0.021316941;0.033404749;0.056140825
10863;0.06128019;0.035093419;0.013110815;0.025166095;0.010397522
10864;0.024311362;0.038377475;0.005287878;0.018449048;0.022532822
10865;0.025111014;0.041546117;0.004907041;0.016237669;0.029937098
10866;0.05231785;0.060721543;0.037214768;0.026231982;0.054894986
10867;0.046831144;0.050599308;0.051517109;0.042755164;0.056668903
10868;0.038636373;0.072679252;0.022806167;0.022215184;0.035338438
10869;0.011866672;0.017818247;0.01396677;0.007406882;0.008094193
10870;0.016146777;0.019958319;0.00682647;0.011189926;0.029210057
10871;0.020501799;0.033510713;0.007652323;0.009240608;0.017182594
10872;0.020169006;0.042125673;0.013414343;0.023720555;0.039566779
10873;0.020064512;0.050581115;0.026705551;0.035088071;0.044305067
10874;0.057864688;0.104592072;0.025727425;0.034450688;0.035658842
10875;0.009205934;0.036297502;0.015953671;0.005761428;0.008253632
10876;0.029300915;0.022244042;0.008774757;0.010715371;0.004333893
10877;0.019255676;0.030316609;0.017863081;0.019719242;0.014192691
10878;0.028837922;0.040076117;0.019636819;0.026211826;0.033826021
10879;0.033513097;0.04385782;0.027888939;0.031277398;0.042817272
10880;0.013874644;0.015513686;0.011024254;0.007853397;0.014251767
10881;0.051974624;0.022201562;0.028454944;0.036788292;0.025788809
10882;0.04097721;0.026286971;0.03116743;0.013172344;0.022898474
10883;0.052816161;0.026366368;0.00504031;0.016891581;0.015620673
10884;0.023848794;0.022386917;0.020149204;0.023548721;0.017032675
10885;0.029906054;0.031676159;0.029398551;0.031606168;0.026397125
10886;0.008947276;0.007500128;0.016135841;0.009897386;0.008157855
10887;0.022038205;0.018929328;0.042958144;0.027427251;0.024369023
10888;0.023233246;0.022074064;0.010826241;0.029341288;0.004631418
10889;0.115521094;0.040215331;0.018333555;0.015963283;0.030013788
10890;0.039222855;0.044581481;0.040036828;0.042889979;0.051535158
10891;0.024841312;0.024621472;0.015279565;0.020463608;0.026786523
10892;0.01699902;0.009602001;0.004376047;0.012225515;0.013740143
10893;0.051244825;0.051081513;0.031393505;0.032441118;0.043203964
10894;0.032839489;0.047405816;0.012418143;0.024820713;0.041223109
10895;0.037101464;0.050729661;0.020423454;0.02782215;0.028897219
10896;0.05403327;0.052943237;0.0280197;0.02814539;0.047115222
10897;0.028100576;0.046322751;0.019746986;0.028730841;0.017819707
10898;0.024884956;0.046826045;0.020748702;0.026803631;0.028280202
10899;0.01284015;0.009184634;0.011238575;0.005966433;0.007314113
10900;0.014881194;0.010034325;0.017616879;0.024525526;0.007070208
10901;0.017475502;0.013078703;0.013459817;0.020149485;0.014232973
10902;0.015647192;0.011475024;0.020924841;0.012441106;0.017655868
10903;0.012692908;0.017260454;0.029255517;0.007683885;0.012591832
10904;0.015489261;0.031237579;0.011505663;0.01967821;0.006512402
10905;0.014906424;0.030138118;0.014449232;0.017193556;0.02287408
10906;0.051419664;0.059522467;0.015791727;0.021889674;0.039068969
10907;0.031495107;0.048218313;0.003747073;0.013693727;0.065620087
10908;0.010374311;0.011472134;0.010621927;0.009747496;0.016916981
10909;0.017429565;0.013544454;0.017429565;0.017429127;0.010049778
10910;0.013588704;0.012442232;0.018343681;0.013940635;0.033957076
10911;0.031404653;0.043996727;0.003678779;0.012277954;0.03554001
10912;0.062641523;0.113416343;0.032090029;0.033527775;0.020600629
10913;0.046697973;0.062855258;0.029185402;0.043688875;0.084415884
10914;0.029223384;0.023986788;0.007540038;0.005030556;0.020718421
10915;0.033410844;0.065364773;0.011106057;0.015050285;0.005872419
10916;0.007116571;0.013345278;0.021505723;0.020659361;0.008598872
10917;0.063275471;0.043868159;0.014055656;0.011744392;0.045192079
10918;0.050950302;0.011093575;0.012569145;0.008264029;0.036886616
10919;0.093112648;0.12098718;0.022358601;0.065000051;0.050877344
10920;0.007681903;0.008104322;0.009031941;0.008145916;0.011340804
10921;0.026409234;0.027716183;0.007322412;0.011466981;0.020357582
10922;0.022965096;0.043473541;0.004485571;0.006148804;0.025635029
10923;0.01087828;0.013572805;0.014083929;0.011120795;0.014682157
10924;0.0392014;0.049911034;0.025108651;0.039048274;0.046414692
10925;0.040401023;0.046572255;0.043072717;0.036760728;0.026051462
10926;0.019494345;0.036285848;0.004756788;0.00462225;0.040031132
10927;0.084156087;0.165678144;0.048003718;0.055395081;0.020057346
10928;0.013936148;0.020772588;0.015089965;0.02020543;0.014592382
10929;0.021755992;0.038911833;0.017035513;0.02551517;0.023783514
10930;0.029572534;0.027923517;0.008271046;0.016812843;0.023057361
10931;0.011086481;0.011680727;0.02654933;0.013384426;0.048126383
10932;0.07440387;0.061569799;0.023758267;0.025470283;0.049262097
10933;0.005079335;0.030852122;0.044250019;0.01872677;0.046194486
10934;0.039696635;0.035297789;0.043920876;0.036986131;0.039991199
10935;0.023916107;0.040411261;0.020688184;0.02431764;0.039768144
10936;0.029057569;0.009388376;0.010813379;0.013594975;0.019559828
10937;0.023736909;0.02098193;0.004063206;0.006836445;0.015881454
10938;0.021299236;0.037951636;0.00327846;0.006309869;0.028670258
10939;0.028140987;0.029866459;0.024006711;0.028299001;0.034352196
10940;0.032183005;0.03146243;0.023942662;0.031580441;0.030797723
10941;0.021646117;0.035768634;0.004945013;0.010166799;0.022039308
10942;0.02324607;0.026821757;0.022373521;0.027073654;0.021182952
10943;0.023797105;0.023577519;0.024561204;0.02982382;0.022328157
10944;0.023492935;0.014374245;0.005630755;0.003553051;0.014277249
10945;0.047167466;0.054692719;0.027709564;0.040436538;0.025733977
10946;0.018410396;0.013592986;0.038879402;0.033864242;0.035192399
10947;0.019622718;0.011334069;0.032482446;0.026936212;0.029184008
10948;0.059006841;0.01284639;0.019233777;0.020381154;0.031637224
10949;0.070846925;0.051097753;0.028420907;0.03618213;0.040739582
10950;0.081759559;0.055824555;0.042543198;0.035804371;0.062891975
10951;0.025306776;0.046438125;0.025233466;0.037091588;0.018503754
10952;0.029945825;0.052509235;0.019427199;0.015823854;0.024629316
10953;0.021921475;0.045988643;0.013743347;0.022002965;0.026062413
10954;0.032068057;0.039362889;0.006236079;0.007998064;0.01340246
10955;0.027346504;0.048525338;0.017549961;0.007964754;0.028371092
10956;0.025764941;0.045584169;0.003797131;0.006006692;0.004324562
10957;0.053870023;0.100870491;0.015851128;0.021656522;0.020406647
10958;0.022318268;0.043107522;0.004931577;0.014807146;0.033830095
10959;0.0144262;0.030832155;0.010675081;0.010509981;0.01872881
10960;0.035162332;0.03254437;0.0206654;0.012342005;0.012200488
10961;0.008188015;0.02045321;0.015770462;0.006083056;0.014644519
10962;0.011977814;0.025541331;0.013632444;0.01241674;0.023357907
10963;0.052662247;0.036222289;0.025509391;0.029392559;0.044777569
10964;0.072151839;0.04316786;0.023704368;0.02578174;0.03269636
10965;0.033294174;0.053557364;0.010555561;0.016413939;0.048652394
10966;0.031447403;0.03120582;0.035352803;0.032623853;0.034450862
10967;0.01730164;0.02461341;0.010866589;0.009958411;0.012395419
10968;0.017647507;0.01195246;0.011257371;0.008782644;0.034130904
10969;0.031170047;0.056532019;0.027383625;0.015057162;0.01650927
10970;0.013225616;0.015538076;0.013693421;0.016278694;0.010849069
10971;0.021023;0.044996657;0.015245495;0.020460809;0.025405967
10972;0.023410356;0.048687281;0.025543687;0.023427892;0.025088483
10973;0.036757881;0.062320195;0.024176959;0.015929001;0.020933725
10974;0.070691643;0.138284316;0.013286255;0.036129566;0.077113235
10975;0.012341793;0.013572388;0.020338245;0.013021091;0.021377595
10976;0.005916437;0.009625635;0.00600634;0.005851869;0.008641856
10977;0.009094637;0.019978767;0.027776082;0.0201944;0.028360762
10978;0.044827832;0.00814449;0.006356818;0.007630209;0.036050072
10979;0.073704363;0.072148532;0.050662582;0.069932711;0.066177692
10980;0.015030441;0.03450975;0.011767143;0.015612517;0.022981392
10981;0.037251161;0.060507585;0.018489822;0.018476442;0.03013537
10982;0.04646187;0.041473429;0.033861074;0.043704471;0.040343578
10983;0.01468549;0.040158078;0.003421088;0.005761809;0.011109975
10984;0.024318023;0.037094814;0.024318023;0.023856515;0.01787783
10985;0.013989308;0.040011659;0.004945903;0.00468997;0.00874905
10986;0.020994826;0.020974645;0.02573966;0.028675318;0.013909802
10987;0.016923637;0.039530673;0.014755782;0.013205679;0.026484739
10988;0.01567596;0.036939747;0.008583304;0.013372501;0.022970927
10989;0.011200539;0.024873784;0.007802635;0.006630615;0.011981855
10990;0.041692274;0.033224921;0.036768519;0.036081529;0.027857108
10991;0.027014176;0.028297116;0.027014176;0.027219297;0.018242975
10992;0.064411538;0.056710965;0.063057135;0.063014383;0.055572709
10993;0.012688636;0.029114153;0.006486015;0.014002762;0.004920295
10994;0.026100205;0.022451743;0.013577279;0.01467089;0.015923134
10995;0.025418143;0.036336306;0.031141278;0.028551537;0.031679319
10996;0.032094964;0.025591828;0.037624516;0.03137929;0.100723635
10997;0.02890154;0.050701942;0.030636654;0.028006082;0.092603069
10998;0.060588908;0.070317104;0.033977676;0.058785744;0.16890053
10999;0.024766996;0.033506883;0.022301605;0.018896005;0.029062526
11000;0.022813112;0.026322963;0.014176904;0.018041872;0.010798055
11001;0.022210348;0.015674352;0.017194743;0.017075467;0.009167808
11002;0.021438324;0.037372213;0.008699043;0.011307879;0.043082838
11003;0.015166309;0.012930297;0.01402978;0.015102916;0.01097148
11004;0.024099802;0.035765632;0.008659865;0.019635953;0.01851544
11005;0.02585752;0.0171352;0.011631999;0.013039231;0.010904251
11006;0.036933546;0.050151087;0.015681186;0.012449218;0.048384682
11007;0.033376105;0.044552949;0.016290642;0.01206127;0.035976932
11008;0.042588529;0.032913961;0.025713504;0.027411562;0.029630754
11009;0.044948021;0.061448628;0.025323221;0.021165013;0.040329068
11010;0.028705017;0.05177012;0.017176739;0.016293032;0.044227489
11011;0.02075335;0.041962556;0.004242258;0.012008589;0.013396383
11012;0.0387436;0.048398478;0.011893138;0.015679091;0.025167773
11013;0.040665016;0.049396544;0.018818157;0.02326162;0.03893591
11014;0.022736055;0.035658051;0.018473858;0.027200799;0.040442585
11015;0.028194257;0.039671655;0.021788333;0.029841292;0.02312813
11016;0.043055468;0.049130453;0.042350637;0.047003012;0.02600988
11017;0.050491907;0.055021834;0.032719791;0.052256483;0.037210826
11018;0.033131177;0.050662444;0.02068938;0.032056182;0.038041644
11019;0.043848369;0.050182226;0.038419209;0.04046786;0.052809096
11020;0.026615355;0.040463886;0.014148241;0.017797647;0.035811531
11021;0.038338479;0.038855321;0.036191219;0.036171485;0.030867568
11022;0.039840462;0.044850656;0.034434098;0.037539071;0.033034961
11023;0.024429614;0.037980755;0.010000469;0.013786858;0.038001032
11024;0.115578055;0.165407849;0.086151283;0.087909873;0.087976989
11025;0.02506154;0.019854306;0.013521575;0.013759408;0.012819989
11026;0.03647663;0.029473611;0.035469053;0.04219499;0.032638085
11027;0.027075708;0.020409175;0.027810794;0.029126477;0.028911913
11028;0.056849567;0.052134665;0.046882133;0.047171613;0.083441287
11029;0.019938299;0.013601613;0.004376568;0.004531253;0.011963613
11030;0.00815663;0.019942678;0.004165109;0.007122492;0.003585792
11031;0.008331252;0.015955079;0.005392139;0.006335271;0.003486369
11032;0.06416132;0.049575127;0.042493933;0.033730403;0.066041415
11033;0.060731467;0.035802841;0.008331113;0.015861884;0.016659325
11034;0.021617717;0.026676992;0.024055248;0.024070516;0.01487291
11035;0.028228472;0.034235092;0.024718716;0.031478056;0.019517127
11036;0.007566983;0.029992289;0.016426198;0.014105843;0.039307172
11037;0.012337649;0.014610212;0.026807683;0.007749747;0.017416835
11038;0.005666395;0.007583944;0.023992418;0.007470503;0.003494178
11039;0.023993813;0.030022733;0.010658865;0.017784524;0.03381522
11040;0.014588317;0.01703708;0.006431754;0.006885233;0.011618993
11041;0.013659857;0.020462763;0.013034915;0.013706696;0.013357064
11042;0.029267023;0.034948936;0.01483931;0.02017513;0.028082943
11043;0.023479901;0.053325016;0.030912463;0.022560469;0.019720312
11044;0.02281919;0.023993376;0.007557893;0.007365229;0.01278884
11045;0.006593973;0.008297994;0.007226366;0.005966203;0.008644137
11046;0.010292339;0.034238317;0.02140636;0.011958228;0.017199797
11047;0.005863716;0.023413442;0.005725845;0.006858062;0.010234937
11048;0.008560949;0.009280041;0.00630054;0.007029683;0.006849709
11049;0.010851109;0.012229386;0.014831662;0.010990701;0.027470931
11050;0.012925488;0.015633166;0.035435627;0.028548768;0.021405392
11051;0.010857775;0.022626289;0.017838593;0.005164601;0.009621319
