ID_Serie;rmse_0ive;rmse_S0ive;rmse_Arima;rmse_ETS;rmse_NNetar
8328;596.7504597;1254.104373;1257.173425;596.7439907;721.7741162
8329;1596.871942;1719.334497;1793.31091;1596.871942;1667.71523
8330;875.2777337;1262.713128;792.9919283;875.3001404;928.9504479
8331;1221.338064;2071.499725;1291.759498;818.5638404;1671.987507
8332;488.76261;1186.732208;488.76261;488.7539654;2440.758494
8333;996.3823452;912.2621456;653.2445274;995.752179;840.034415
8334;831.9989316;837.3237791;831.9989316;831.9989295;721.7177657
8335;481.3176359;294.3920289;841.846265;422.4682183;380.4748023
8336;339.1164992;690.4105059;339.1164992;339.6701044;530.4208722
8337;1174.734012;1325.602588;1174.734012;1157.716977;1255.664554
8338;1487.727574;2115.025611;1487.727574;1487.681005;4999.024999
8339;392.2867432;908.906547;1200.286965;394.9226533;193.591854
8340;929.1573243;856.3488386;929.1573243;929.1686677;648.818554
8341;1932.471072;1324.554432;1053.994362;1099.243001;1237.516098
8342;1819.645875;853.4244743;1022.649439;1819.636958;1911.146421
8343;2269.303173;3069.39407;3803.769086;3123.880458;10453.63045
8344;150.8937688;290.97866;161.0689743;150.890309;127.3882782
8345;62.15460218;128.7309295;92.2658734;96.49799995;183.6157048
8346;270.1977931;517.7893869;182.759953;180.0864246;230.6118666
8347;243.1394946;210.2738849;111.2335035;243.1319875;177.3385137
8348;1366.836737;2147.597655;1166.662335;1449.516118;1512.582452
8349;3409.558557;3495.714999;3341.405811;3380.131938;3387.041503
8350;251.2879231;465.5668894;205.8351052;204.6780092;202.4066748
8351;536.2154385;482.0791354;295.7620976;255.8372078;292.3352568
8352;373.30943;444.3032254;278.5833919;373.3086891;342.9307925
8353;3023.431519;4622.423338;1954.789659;1952.078312;1988.790832
8354;259.0615971;362.1162703;259.0615971;259.1556014;127.3880669
8355;1517.432293;2023.002872;721.3986306;1517.470443;1482.229442
8356;693.9667209;542.2751888;596.1773232;340.4842666;1308.570152
8357;747.545124;1107.583954;768.5366483;1065.520897;970.872166
8358;181.8360993;477.0508456;436.6383816;198.9912176;271.2009706
8359;906.3666806;1013.022184;906.3666806;906.3780258;862.5118085
8360;468.4485716;483.6863183;346.1449719;353.9966982;364.228585
8361;2097.786201;2556.801795;1679.480204;2422.924499;3106.14327
8362;1296.898008;1846.280044;1225.486396;1224.767522;1864.341799
8363;3999.256493;2975.018964;2768.240605;3999.224926;2128.387196
8364;1450.582316;1506.235834;2039.713402;1802.518586;1422.009267
8365;957.4363048;2040.696109;2109.957478;957.3887548;1968.626714
8366;1447.197234;2019.371217;1428.971871;1447.195816;6049.853114
8367;1023.683491;1575.59465;1608.912019;1023.652632;1527.079178
8368;1523.571863;1938.729624;1755.888405;2560.599105;1633.275393
8369;1630.284484;2405.794232;1951.444579;1874.241744;2554.193271
8370;1546.189671;963.1391384;1498.706628;1821.52204;3022.928417
8371;3932.034009;3710.031634;3807.646174;5871.396979;3221.568039
8372;3418.580846;2391.924748;3735.298678;3418.555295;5779.177987
8373;2965.239123;3229.314504;826.3908966;2502.440573;3269.930216
8374;578.7320432;1016.985114;631.9642227;578.7201464;1088.998469
8375;1169.411343;1244.489253;836.8007419;675.2721119;1053.909084
8376;1493.604886;1538.673671;1467.782295;1389.234407;1355.259213
8377;653.4439957;788.8513802;328.1087575;113.2567684;426.1695316
8378;644.479592;683.6456197;403.9247276;298.8842487;237.6711567
8379;1430.769024;1426.094122;1354.071481;1324.246308;1440.838675
8380;917.2116865;881.1224849;965.6669669;885.5532311;835.5912312
8381;365.635064;340.6761251;384.9001661;426.1133451;337.820422
8382;114.7773206;119.7200438;214.6697803;190.5830536;172.3197226
8383;4711.980593;4411.530347;4051.458713;4072.36623;2565.747087
8384;483.8101097;697.9891753;371.0291045;389.5005378;1767.970991
8385;381.36145;536.5698153;43.36976948;79.50093678;189.2551697
8386;1179.823433;1041.39063;2473.459589;1841.414939;1603.140992
8387;2630.315782;4367.528541;427.9465048;122.8540922;641.3307329
8388;1801.052162;1549.403111;1666.003186;1801.230433;1729.381069
8389;655.6166309;763.4276507;235.1476705;346.5373752;623.0622715
8390;311.6172866;503.487173;188.4184423;123.6911635;47.13608678
8391;334.2984362;419.0399079;248.4079145;225.2222;128.6906264
8392;1047.451935;977.6417203;1025.686105;1253.099678;1158.598702
8393;533.6126873;520.6098454;497.6423241;491.3586281;503.4172155
8394;2147.957686;3372.195955;1911.274175;1564.109857;636.7522562
8395;632.1290304;581.9257303;652.6355467;787.0756512;666.4985704
8396;71.17115521;140.0400736;104.7551498;47.1405661;57.42370918
8397;595.6172802;996.1612431;177.1943335;159.0584507;236.2991499
8398;734.3908284;739.1123806;544.3337424;487.6695437;532.7768324
8399;268.0190706;448.4662752;20.08911059;9.74987106;84.4917873
8400;218.2378926;479.3977704;531.0654166;142.3998841;599.2683091
8401;636.0400494;773.6117674;630.7804976;204.5169032;446.9741591
8402;1859.395063;4375.580596;3683.561127;467.2876789;5099.762514
8403;879.9477889;777.960903;1246.182563;1380.264415;934.8792578
8404;651.8818911;924.2474416;192.4808264;445.2105558;794.7729715
8405;928.8702816;2039.934639;1385.874303;393.1003343;2517.916204
8406;464.1088833;412.9444407;445.8222386;485.122593;92.43001172
8407;3040.300606;5111.649006;1278.402552;465.7860367;709.3183032
8408;307.146364;313.2712704;413.1958058;58.40471493;227.3584599
8409;2231.724545;1938.018748;632.5322806;1048.301556;1273.767763
8410;418.7854794;357.6930714;423.1659174;397.5916641;419.9224731
8411;411.6160563;804.3665555;918.7931054;325.1784802;5365.139694
8412;2122.56819;2484.547254;570.378685;432.0425413;2440.992904
8413;2402.988406;2931.422995;258.5562514;680.1824109;2630.092453
8414;1391.747503;2127.618648;773.4951681;840.0291497;3425.803482
8415;885.9241252;963.598147;447.6983236;598.3890366;899.7533611
8416;1181.284611;1398.777244;19.29418284;530.9918442;1251.40076
8417;221.3104908;256.3235802;115.6663718;121.8825601;367.9559985
8418;4548.479599;4820.825194;954.1479339;1214.116635;4744.540243
8419;1315.375358;1423.798675;385.8265369;537.0165789;1412.482957
8420;1148.586087;1473.306938;2179.894607;1629.077257;1575.542616
8421;684.0740701;797.1357754;706.64893;341.0468896;587.4719428
8422;298.5687153;533.4417077;367.3420333;135.531521;179.6491801
8423;767.5429774;1013.626602;346.4572507;346.9179361;1594.577686
8424;922.4996236;1199.018117;801.2768293;609.0162207;1980.625231
8425;560.140161;1025.231708;111.3998184;335.6230942;896.1870804
8426;160.086782;337.7375707;545.9477449;159.5828409;1245.64639
8427;1353.146539;1505.858928;1481.632225;200.6452221;1569.092067
8428;52.27544569;118.2144943;85.57368575;22.96764771;53.70870518
8429;414.3334674;668.4060642;712.6719999;307.8402768;1838.178289
8430;275.4448927;522.5529745;301.8173043;37.6563699;308.4021125
8431;385.4722933;664.2665128;606.0959436;385.3788562;1923.064436
8432;343.9853841;641.9443988;125.8676295;35.13195693;281.8381541
8433;421.8001106;666.6217068;571.2984203;181.7787602;504.9035728
8434;60.52593567;113.5979753;165.3769163;79.67764499;53.71484914
8435;308.9961345;431.7461317;156.7410646;163.1390798;306.6458383
8436;324.787965;406.8608826;340.7278143;37.900909;307.5987109
8437;1082.148532;1087.349351;855.2494156;888.7994321;1488.6553
8438;596.6575884;538.2849823;1039.179274;1026.59123;1341.746257
8439;4816.656286;5033.356512;5078.328389;3428.576806;3539.332456
8440;3542.612815;3365.3958;5347.683954;4158.045289;3452.980725
8441;2029.319809;2976.231771;573.0923106;248.1219124;2441.173809
8442;830.6791064;1132.823415;1138.597736;610.6530793;2281.863024
8443;838.7171752;887.3832631;481.6111603;571.5036314;910.6842716
8444;669.4151676;1329.866326;159.4280601;240.2758464;77.05358453
8445;285.8418366;475.4822114;405.0178975;79.24968385;207.9954828
8446;43.53989231;134.9053166;6.851217984;21.81461869;37.64764672
8447;692.928207;804.2926154;387.4180961;327.1456079;760.3718352
8448;291.5812256;265.487811;453.2687404;607.1545114;232.6212031
8449;3923.271028;3828.183497;3317.283763;3304.374682;3566.776455
8450;317.1900937;267.2390732;378.9587859;547.6456613;217.8220189
8451;1043.71665;1459.463372;169.4213588;74.06167102;586.6059239
8452;558.8244109;871.2626215;429.6068073;250.6292423;949.6974782
8453;3248.293569;6213.345404;5844.595195;1562.803849;7338.658957
8454;1678.656871;1750.217447;1404.709603;1138.520257;1634.574541
8455;501.1597661;802.8836916;1938.008247;583.8664393;1349.931697
8456;433.6269518;487.7978862;493.4164175;252.8205777;416.4967286
8457;222.016641;462.7432694;239.3710093;34.30609223;367.4952702
8458;586.3303961;767.056821;396.5642361;111.5401828;603.4110261
8459;630.5236972;886.8766694;176.3352598;45.1958555;134.1404018
8460;2510.631837;3330.805708;1062.598454;381.9925272;1705.706345
8461;1871.164225;4083.502037;324.4251301;300.8639103;2100.717997
8462;6629.263408;7442.130071;7004.374628;1378.576272;5009.294549
8463;1095.026636;1564.162893;774.886388;995.7683383;1770.73929
8464;3115.849269;2639.555939;1799.261583;2792.717644;4575.297067
8465;2338.641581;3898.677839;209.4215227;263.6492204;1418.825433
8466;157.1061212;287.840716;122.9757647;27.26264182;208.0634698
8467;2922.397228;2673.740617;1856.472803;1843.431975;2964.34969
8468;617.3578559;805.2294704;247.1636099;221.3374303;726.1631004
8469;2327.226532;2619.283193;2124.198698;1357.754068;2164.256608
8470;832.552968;621.0564476;138.1640276;724.5946327;2944.650418
8471;529.5028066;460.1892123;424.2417528;465.1293848;600.7935798
8472;725.4538809;1610.050034;144.0574963;830.1843173;585.4527308
8473;1149.226721;1235.532139;227.589117;156.0205576;1216.847945
8474;730.2149607;909.2002896;784.3585657;309.3620523;455.8704728
8475;4774.567462;6950.361701;5361.532734;4441.861783;6171.531469
8476;148.9865766;178.4041915;52.56243897;40.9576411;170.7279083
8477;180.9389093;213.762589;928.3706515;323.7499621;293.315707
8478;2632.882873;4318.230733;783.9473379;788.9332861;2306.169082
8479;362.5919807;441.7636372;191.8189926;224.8977548;378.5300831
8480;2382.990651;2060.963906;658.1082352;2061.864499;2414.487951
8481;257.8686143;472.9826165;263.6726422;82.03849406;644.0580082
8482;2049.163786;3137.735383;788.6883415;528.7757071;907.1360173
8483;208.200491;283.8682206;122.3339717;122.2836684;240.1616304
8484;128.2590694;200.0616572;24.96859015;80.48032989;150.3769764
8485;66.34212672;172.0623272;164.7726656;55.78276395;966.2005744
8486;213.4914778;512.7843926;113.469515;16.96617084;245.8141373
8487;1739.639171;3208.478352;1340.514348;1286.106182;1716.698683
8488;131.8812597;160.7135132;80.5894753;68.44586939;288.5202865
8489;396.738789;357.1063489;296.064109;213.1514923;349.5795502
8490;1855.466398;3339.071727;1551.928492;1016.53559;526.551787
8491;983.2344018;1114.238803;586.4934018;511.0438489;1083.892246
8492;1091.624681;2614.941045;2984.027817;2341.495663;2007.311624
8493;3923.987484;3498.705316;4908.133679;5362.085559;3681.377725
8494;1678.493041;3532.835657;408.9372536;951.5235175;2870.287783
8495;1463.261198;2534.256411;887.8520515;343.9955197;1439.188371
8496;255.6759016;414.4506404;4.467823112;31.36620936;163.5491568
8497;513.758536;644.4214891;270.8031756;314.6765187;1041.355057
8498;1231.266286;2016.537186;1349.587793;1248.24125;2434.979816
8499;362.0313062;837.3602703;1050.111136;380.7362486;1160.157923
8500;2652.778418;5608.708507;1358.428052;276.1305423;5880.55076
8501;1189.311192;1473.061815;122.7955719;446.2903255;924.0315274
8502;821.0714883;2024.036273;45.98283623;716.1057095;1415.270313
8503;1509.381772;2268.18699;1336.0911;837.5733912;912.5605146
8504;243.8648305;607.4464768;34.31858085;84.52326934;2493.12044
8505;741.5274027;934.3073192;679.9801268;211.2223265;219.0387126
8506;444.1783926;595.6042683;485.7308215;340.7197909;1236.31302
8507;1897.072306;2180.523637;257.05123;551.3254987;3385.561875
8508;1720.339114;2218.492982;2241.987449;2502.312235;7179.995804
8509;2856.369102;2302.562582;3817.882438;4826.922183;3076.11142
8510;211.9707789;286.588846;24.29358176;61.22325885;95.96177016
8511;449.310583;456.9959275;179.2492617;386.6801226;646.8982901
8512;1006.365242;1175.96171;738.2534756;534.3240688;1147.185426
8513;1359.274725;1406.714059;2584.323646;1751.770078;1331.678273
8514;887.8268725;997.0205893;877.72481;1649.623106;539.8378266
8515;637.8435893;681.0531061;1186.801628;1407.117406;637.7687838
8516;768.4725109;1716.875392;190.3733769;1164.620729;1240.878488
8517;352.236032;303.7463306;117.5635216;151.0532536;420.2811407
8518;828.9920252;903.2041728;1743.257219;1359.736034;918.5925423
8519;824.8270189;779.8100552;639.8754558;838.6246172;824.8458273
8520;438.1119213;489.9677427;291.5645111;353.9768089;372.2459855
8521;301.4608875;484.2721342;472.9470814;338.6269917;623.1178061
8522;1760.422929;2734.776042;693.6762941;353.8720052;1824.161945
8523;135.0752876;179.6024932;80.33084787;27.15362832;105.1621814
8524;185.4895924;213.4528311;172.5949185;418.4253462;204.6302056
8525;323.8298593;539.6136993;28.35568532;22.73566052;1244.755586
8526;573.9337941;783.4113436;1453.9753;666.568252;671.9709034
8527;1576.083402;2261.180862;283.3823487;283.4181113;327.7249238
8528;1939.656155;4140.303793;574.6510325;1101.187144;5935.14024
8529;218.5427749;353.5439624;86.27888113;222.9977217;403.9305985
8530;2552.196222;3513.378399;1291.150516;1042.135777;458.8140786
8531;133.5477443;294.1024009;96.48963598;32.35200809;459.6182724
8532;1229.981933;1375.546356;4731.799663;2118.191013;1800.637324
8533;366.0904563;1082.756257;476.9106724;1111.42999;485.8870726
8534;419.9172538;558.6698986;320.5151265;74.42725749;215.3657035
8535;1686.883039;2277.779121;187.8651436;1104.720885;165.4436672
8536;196.8015074;331.7757777;181.2285683;166.0447448;178.0752857
8537;3180.224485;3312.892325;2690.186193;2636.442254;2965.513358
8538;1314.853181;1372.347947;2458.698443;2610.818004;2027.73287
8539;2149.361662;2008.241353;874.8029665;861.6332912;1930.95728
8540;1638.232449;3026.748347;730.5910624;122.6376578;3152.321679
8541;471.7639476;804.3897273;290.1726442;185.4706631;880.203707
8542;6768.917524;9678.711462;641.9007361;729.5717396;7463.591943
8543;1339.271859;1222.295563;1296.442856;1608.631008;4317.40091
8544;333.4566439;433.5529572;240.9367375;168.831097;733.5943931
8545;1252.905512;2770.206571;775.7473342;536.0830255;1097.449494
8546;3017.928834;4613.03949;1109.796301;662.3246726;1526.529257
8547;483.649322;1340.607242;178.7705244;415.8373704;4279.728722
8548;570.0513622;736.1707607;294.1351028;377.3869483;521.2990909
8549;453.9637773;765.801287;258.375064;128.0892083;145.6432966
8550;1041.649333;1470.789659;221.1283788;71.98514701;547.0242169
8551;513.8799038;542.3970973;448.3795449;471.7448705;513.0892849
8552;5544.957168;6080.222492;1420.912687;1870.947337;2751.986313
8553;155.736601;293.4594426;154.0673007;115.7240592;230.0948238
8554;754.162523;754.0151782;850.4536444;583.9260702;195.2976923
8555;1300.106833;2843.170179;1324.467197;650.5781578;2699.931989
8556;2487.055376;2723.141568;532.4579391;763.5822706;2748.345903
8557;2694.354179;2878.160099;1435.006274;1301.343261;2563.658941
8558;1029.131241;878.922952;1581.119866;1900.069901;893.0648322
8559;430.2607736;530.9734247;17.84770338;106.1439843;301.3528718
8560;1349.170527;1948.761715;2672.678355;1845.203257;2061.75978
8561;627.8439297;753.4922767;409.8795081;285.3969897;217.3539564
8562;1182.617154;2599.066072;505.2864942;1716.290812;432.125568
8563;1656.096867;1756.907969;1697.978682;1206.171423;2080.710114
8564;1948.510827;2667.021851;2202.782204;203.1070409;495.6169398
8565;3200.341128;2499.448828;803.5749448;1612.868601;882.8823245
8566;141.3231128;203.1419865;71.78741506;190.7577406;72.76128512
8567;837.014735;898.970924;492.0617632;235.4993027;892.2240533
8568;1461.582096;1360.059231;1729.365394;1775.879113;1550.007427
8569;6760.843964;7068.224278;2808.472396;3892.428706;6157.894145
8570;507.5346731;536.0558118;439.3076374;497.3645944;654.8604439
8571;666.96106;756.5321099;529.3834018;665.9855637;680.0892141
8572;3408.25224;4379.380347;3197.757168;1858.742045;4368.333127
8573;2677.622287;3448.639828;486.9931304;433.1879326;1486.922563
8574;3046.294653;3206.738565;1660.369094;1179.692332;1339.464641
8575;252.4111505;416.5824582;19.25043026;49.74650695;751.8814731
8576;2183.083955;2456.126128;786.9165877;1962.381014;2397.68363
8577;1446.904742;2134.27323;1483.302961;813.130185;2259.806175
8578;1459.739322;1548.214025;3933.201135;3496.849169;1550.877365
8579;664.2330582;837.5427021;288.7985236;664.2324186;825.8821242
8580;626.7420167;717.7008043;2130.813824;1163.749251;587.0013571
8581;4568.408427;4137.406595;2667.188973;2423.011401;3918.966232
8582;745.5944683;1477.618204;1637.657604;1973.786086;3183.131628
8583;217.5078543;259.9476443;457.625148;357.8659026;217.277043
8584;2751.882184;2884.629766;561.6737812;1238.129107;1232.482085
8585;436.6539438;2319.384497;585.2825825;1110.777496;5383.073606
8586;1653.14011;1915.5533;1593.560547;1507.625688;1029.771506
8587;3038.34019;5105.774509;1582.753962;1690.255727;9454.680251
8588;2242.681926;1711.93685;609.2742781;1628.378449;2425.692682
8589;945.3747053;1229.410428;401.8342994;2480.185277;1792.461743
8590;392.5287675;1386.186816;988.2277255;117.6308288;557.474854
8591;2058.416031;2079.589089;2415.088954;1084.856152;2480.179453
8592;362.0236334;499.722145;674.5028488;362.0152848;426.094911
8593;1373.422327;1319.549586;2361.549528;422.0296884;647.2405089
8594;1341.71532;2548.013387;507.1590306;283.9207941;3075.158409
8595;585.2081301;775.0418627;796.9669884;622.2704728;1444.147092
8596;935.5182758;777.6424485;896.124119;1546.046904;2437.309275
8597;1224.508972;2057.586234;1301.727962;857.624631;642.4188485
8598;319.3395963;1900.624166;644.3070822;319.7147343;466.0445838
8599;499.8221906;1486.145275;74.97151839;533.5386972;1110.170763
8600;1254.16639;2262.288664;79.64435086;990.2364777;1719.47757
8601;856.5499272;789.1627068;1034.243563;660.751711;565.9571128
8602;1534.647987;1263.342128;1053.924037;1747.846691;1135.11559
8603;293.9104172;755.9100476;623.9608009;293.906592;307.9560417
8604;1166.778566;1299.183504;1625.51957;2188.460118;1253.396757
8605;3011.621011;4519.414293;741.9530767;576.9356745;2305.542118
8606;902.5704035;1291.487084;1123.690436;748.7423592;2236.190909
8607;997.900574;1152.311686;788.3642301;437.4475035;871.1536019
8608;2363.173478;2049.413195;2949.046689;2641.801093;1904.566501
8609;1594.511419;3398.933656;314.4614157;851.7973324;1401.837178
8610;2056.02367;2499.589966;1522.743776;2934.326601;2182.164473
8611;1194.614652;1656.538308;587.7632543;35.81549571;50.70040722
8612;3898.347941;3848.753767;5641.106451;9488.363496;1882.386332
8613;2222.814782;2198.387035;2134.010291;1685.284162;1151.02566
8614;6805.344713;5629.643269;3142.591076;4107.06437;1459.757578
8615;508.1112083;1022.403378;175.4732314;706.3887757;314.4796959
8616;1560.607076;1548.675061;2046.878323;2627.87964;2849.432198
8617;3618.761298;5429.501716;605.1732255;499.1050653;2536.606485
8618;1230.907524;1132.494788;327.6787614;857.1623386;1433.190664
8619;269.7654331;275.8243201;581.5606705;446.1339628;325.2183722
8620;664.9104785;1850.959151;1868.53406;2196.708981;501.2930785
8621;2561.164015;3607.724737;1877.716827;222.8093069;3746.588273
8622;1293.578156;1442.984946;1128.85213;938.7706819;6179.211504
8623;559.6228889;568.0033255;738.8522249;626.9279798;555.9106282
8624;163.9596834;638.3103129;95.06452278;300.1807181;692.1732465
8625;1653.035928;1747.730274;1618.584968;1507.635189;1702.484092
8626;3713.371484;7274.930698;1618.597926;2108.842341;5826.898829
8627;854.9567241;853.9228107;988.107461;1060.46722;1382.256765
8628;32.93259108;272.1182341;163.2809257;68.86627628;989.5544625
8629;46.8502342;95.11455082;46.8502342;46.85088256;48.8069316
8630;212.6225137;329.4661507;153.3407812;152.8684271;212.3639045
8631;301.3384955;310.0000896;301.3384955;301.3357588;312.6260137
8632;1124.144357;956.5856381;705.8822705;719.7404097;2566.173777
8633;13504.02312;7138.939095;5187.726;6787.720749;6529.77788
8634;3586.859699;6164.715908;3153.657266;2983.280317;3730.998817
8635;881.2774749;3646.653922;881.2774749;8208.948044;8518.544952
8636;545.1220047;962.2933833;307.4242658;317.390719;395.2668108
8637;161.2746105;333.0940808;470.4095617;132.8809028;247.0111304
8638;634.6309514;1021.320224;683.6673505;694.0280763;951.6891924
8639;904.5279309;2033.852092;992.8703762;700.5720887;1625.97555
8640;2298.87371;2135.950218;2688.259936;2298.794036;2352.508096
8641;804.0176891;1140.711279;464.7071438;624.0674696;458.6251991
8642;656.7808699;1166.049837;206.4661779;392.6659103;484.8532826
8643;537.0030002;981.5294188;261.2877403;2556.912676;550.8453324
8644;112.5216029;141.8919777;83.73769237;83.62116783;253.5581476
8645;1352.29334;1539.773757;1347.865254;1352.296294;1954.427782
8646;438.6541918;309.1290633;131.360668;191.3462553;312.0045733
8647;373.2362969;514.6789722;490.0941793;251.5924908;427.9355839
8648;673.1564949;467.2821536;646.609597;657.139141;336.3187122
8649;701.7024536;1074.228922;355.189527;701.7153921;1000.709545
8650;324.3795788;263.7880041;540.0286641;168.7986723;272.8022344
8651;536.0667454;408.4570561;469.599372;437.375385;490.2968884
8652;297.3573421;225.6397079;82.74995158;105.4889873;95.14446425
8653;344.7250918;285.431058;209.9316191;344.7301463;213.9241395
8654;665.4504322;704.4321985;515.6820733;550.6956311;548.1572158
8655;2022.414673;962.9439813;1321.035418;1000.407228;497.3689321
8656;310.8656373;327.4292969;312.714161;310.8653553;400.8585264
8657;230.2837622;227.2923961;123.6049222;230.2889521;140.7853059
8658;346.6205899;427.5993712;233.7787899;349.3740089;264.0069674
8659;2563.957445;2296.931528;2393.756352;2564.000071;2749.150511
8660;1089.946482;831.093657;1089.946482;1203.858728;557.1895573
8661;199.4248675;229.1372708;199.4248675;199.4220203;72.51730783
8662;978.6299948;1002.951201;824.3332821;978.6569522;1064.405097
8663;1921.764236;961.526564;1807.76649;1921.796543;1129.512168
8664;1402.65225;639.5267347;509.2654068;328.4119797;1049.705984
8665;864.2562634;248.5513584;730.2944392;242.1773139;3048.030225
8666;734.4120854;1189.00285;734.4120854;734.4504223;907.3778878
8667;920.6127187;898.4987479;931.7865649;920.6102773;960.3274137
8668;275.195688;280.4306212;489.9419546;262.266038;299.4405756
8669;1077.935269;843.5243525;1060.382281;1077.94568;947.7734532
8670;518.5556865;660.8706379;382.4247779;518.5660654;569.5591255
8671;1125.694847;2976.738521;937.2306499;1125.752832;2229.454539
8672;758.6574399;482.925115;610.7603165;758.6546538;568.2773568
8673;552.640128;576.7292837;1265.540261;552.6400712;699.4257609
8674;782.5031061;731.1482598;717.0750526;782.8478588;828.5875559
8675;965.2748601;1303.810654;965.2748601;667.6430213;1078.216864
8676;976.6410691;2362.774969;976.6410691;976.5774147;1892.982593
8677;1104.038043;885.5475393;1104.038043;1104.057741;722.5557549
8678;195.9024701;200.6794016;195.9024701;195.8975647;351.7880441
8679;1208.897569;726.2307561;260.397057;239.4305421;502.2772634
8680;503.1456604;515.4986798;441.2455955;503.1592263;559.1994126
8681;200.8316044;717.863342;200.8316044;201.0465312;583.2829787
8682;838.3913167;379.1877284;194.1613699;392.2366613;525.1481101
8683;370.9447398;344.2624967;371.7597657;370.943937;344.4038784
8684;571.06139;618.757716;571.06139;557.4404459;339.8507096
8685;1197.731652;1596.525742;443.3758522;1197.757739;1351.464124
8686;661.9499813;510.5280491;624.9559813;661.949074;532.0341617
8687;2003.139203;1581.305719;2003.139203;2003.136343;1502.601104
8688;507.4993158;893.6193572;507.4993158;507.5088753;662.4588633
8689;794.606821;362.8819827;380.9553555;499.8584629;441.4511901
8690;956.4227331;648.189787;340.3751375;516.3963375;508.1410425
8691;145.1818783;480.6361525;230.9499544;145.1831886;314.1942351
8692;747.9861853;289.3095228;229.955744;748.0063263;756.5039839
8693;428.1484685;294.325972;108.5206415;428.1475647;320.9687171
8694;704.1385596;745.5683887;704.1385596;704.1416989;810.1247762
8695;272.4273603;765.2523186;272.4273603;272.4365006;294.5311082
8696;526.8934111;632.4028252;343.660777;526.897126;145.9123155
8697;664.8308055;306.9292354;834.1302831;664.8172481;363.6080916
8698;298.142397;312.9430193;298.142397;362.2218714;431.7612533
8699;598.7394165;241.2697891;567.7370057;598.7411548;359.1902186
8700;614.1932378;345.2293923;589.4693342;322.1258187;287.052988
8701;454.9603157;570.7353931;454.9603157;454.9776092;586.4201009
8702;551.5583982;825.028619;1070.339438;199.2730845;331.031562
8703;954.3904396;1989.363382;954.3904396;954.3611629;1888.498779
8704;463.4352406;166.0823089;335.1808777;184.8592988;276.3971293
8705;547.8696114;368.4879012;328.7571452;412.8380813;178.0533234
8706;589.2367945;346.3460055;241.3330203;412.0888273;182.4470649
8707;658.4704499;294.6278255;423.7918047;658.4610115;576.6025411
8708;1111.73538;501.5143733;738.4241468;742.562415;570.8949748
8709;417.89818;1016.516382;623.6917151;417.8970298;749.2118498
8710;911.4792617;397.6807765;139.6927639;276.9031355;831.5119658
8711;244.9489743;756.5969131;244.9489743;244.9489703;445.791823
8712;404.4818359;203.1283119;158.602349;392.9044912;325.1475328
8713;429.5928305;271.1293254;429.5928305;429.6413254;351.2622331
8714;231.9841949;122.9272594;231.9841949;231.9889116;200.7189251
8715;1070.731837;786.9632209;1353.466134;645.8649469;916.8037297
8716;382.3683506;291.6047553;382.3683506;382.3815023;285.2337101
8717;416.9598968;447.3874781;416.9598968;420.835917;405.1471453
8718;1273.664878;2306.392084;2442.761102;1283.645078;3738.873828
8719;265.162424;242.6474351;274.6079263;265.1634312;315.9937749
8720;492.1099696;979.637121;229.820392;492.1210251;247.9514653
8721;436.5012409;321.8867986;515.1801331;436.5077486;371.5147812
8722;777.4959807;602.2780827;597.060838;777.5241834;570.7631578
8723;685.1844845;536.4233403;397.4909732;685.1913767;356.945374
8724;607.0511602;551.0747076;194.3745468;131.2271233;533.4482736
8725;911.5341159;968.0794274;775.7486483;911.5540201;890.6633383
8726;706.678459;334.1074345;696.3211799;524.2479624;193.697878
8727;139.5030864;170.0653469;139.5030864;139.5424199;102.5255058
8728;328.9630172;366.8105778;328.9630172;328.9723076;353.595288
8729;990.6591521;721.9879962;990.6591521;990.6591507;862.8482192
8730;737.9287831;746.6369042;737.9287831;756.4570352;723.1888333
8731;276.8172281;646.6838486;276.8172281;276.8074441;567.125757
8732;538.7743292;516.322466;363.3120693;538.7856237;226.7225301
8733;1227.45672;966.9913248;375.7489009;513.8890115;856.5539313
8734;930.8986101;488.5124814;555.4713399;671.3216697;544.6011969
8735;227.3396871;368.6687764;115.6500572;227.3479372;307.1185224
8736;145.8690432;267.3325021;145.8690432;145.8698447;393.9109335
8737;752.3887884;647.958332;324.270907;752.4099555;223.2035661
8738;679.795721;427.5771535;659.9446411;679.7984495;493.8592338
8739;335.7661223;535.1842881;335.7661223;335.7839027;312.2763255
8740;688.1658392;495.3842504;688.1658392;688.2279466;1008.979642
8741;653.6351344;383.7606314;614.3519744;506.9936537;326.8128286
8742;202.3885153;138.0217374;202.3885153;202.3931586;123.2275106
8743;383.1231308;234.0465291;341.5736726;383.1266358;240.0189761
8744;136.5650028;600.7495318;136.5650028;136.5676669;225.4647376
8745;747.031161;507.6142455;718.686957;747.0311608;696.0475989
8746;1158.161858;1047.746259;999.8982606;1099.23848;901.1839625
8747;464.6563844;492.5105752;162.2903331;221.7218806;334.9736018
8748;572.0771121;355.6918142;572.0771121;572.070007;2021.182833
8749;370.6825536;328.396779;103.385702;292.4339097;170.8951548
8750;1650.58912;945.4569736;802.2257922;563.8504178;1085.140867
8751;381.0876248;210.8185107;381.0876248;381.0692817;204.427226
8752;563.1409928;323.5222816;405.5516723;563.1483028;467.0775138
8753;229.5769055;566.7303886;229.5769055;229.6023528;331.7042592
