ID_Serie;mae_0ive;mae_S0ive;mae_mae;mae_ETS;mae_NNetar
11680;69.44444444;77.22222222;75.02387666;67.46077557;81.50503672
11681;34.5;70.55555556;14.03992119;18.71146914;22.36007805
11682;20;33.88888889;21.11382351;20.70568606;19.9555636
11683;51.66666667;118.3333333;54.46298581;66.4782306;51.97376249
11684;170.5555556;251.1111111;123.1374139;120.9140421;233.1551441
11685;18.33333333;17.77777778;20.26624799;16.97053956;16.85511495
11686;66.66666667;103.3333333;19.91978514;22.12535231;66.46340007
11687;101.6666667;106.6666667;31.05770478;45.52800958;77.02792973
11688;83.88888889;120.5555556;31.16977162;37.71125078;43.57467515
11689;85.55555556;139.4444444;24.00059955;42.09749575;60.45969304
11690;135.5555556;123.3333333;43.70639308;88.19721624;99.08790403
11691;155.7777778;121.2777778;132.8907767;107.602626;120.1248527
11692;434.4555556;363.2777778;254.2003756;237.0845754;345.1158287
11693;39.44444444;37.77777778;26.20062032;26.758277;35.96523355
11694;97.22222222;111.6666667;39.31957843;60.38428671;57.37043877
11695;124.4444444;136.6666667;83.16292967;115.6095304;158.8978774
11696;48.33333333;29.44444444;66.03498601;104.9388403;36.03803382
11697;31.11111111;15.55555556;33.10069738;37.61232421;24.22339358
11698;19.61111111;27.27777778;38.63684733;33.99556081;15.47076456
11699;59.05555556;53.5;48.3117241;56.06228021;40.86901958
11700;145.0111111;164.5888889;129.0837033;137.8349378;250.9222713
11701;38.88888889;56.66666667;60.88411906;30.58564937;33.73970066
11702;16.27777778;13.5;22.19798902;16.73198111;8.028822139
11703;74.44444444;52.22222222;35.88694017;18.41366412;66.43606421
11704;92.77777778;38.88888889;18.44543079;23.68378421;56.44507631
11705;80.77777778;153;57.68373052;71.16534849;76.9355682
11706;38.33333333;60.55555556;22.86991503;40.73885415;37.84744004
11707;17.22222222;25.55555556;20.20634553;25.7039698;21.50072792
11708;152.2222222;64.44444444;113.4807039;95.58873786;104.1000095
11709;102.7777778;51.66666667;91.3209946;95.28814914;122.5947032
11710;38.33333333;30.55555556;40.44339999;43.19631484;45.5227455
11711;57.22222222;44.44444444;41.85103457;55.58343138;39.3896826
11712;25;44.55555556;15.46205146;15.6963738;16.11799721
11713;158.8888889;152.2222222;144.6518588;144.9302956;152.563008
11714;54.77777778;51.05555556;21.3641824;52.45267811;46.56504208
11715;158.5277778;157.1888889;126.2118856;126.0041138;153.0981755
11716;27.16666667;46.88888889;16.99698553;13.97737113;29.78227284
11717;53.33333333;70.55555556;35.70848068;24.79798278;45.03014046
11718;85;101.1111111;45.51995949;39.27484835;89.4355721
11719;66.61111111;26;63.08077585;60.79659593;42.10594285
11720;140.7555556;293.0944444;279.1716227;132.6404228;644.2359916
11721;89.44444444;198.3333333;75.99329381;68.53996122;149.5828823
11722;22.22222222;61.66666667;35.9379171;20.93681536;40.4468966
11723;54.44444444;78.88888889;41.40360256;99.15731872;41.54465845
11724;15;62.77777778;44.09044205;35.01769412;14.78303058
11725;81.61111111;128.2222222;32.4233307;34.47122096;102.6684479
11726;102.2222222;168.8888889;41.19284071;54.58302756;138.7773318
11727;91.5;137.7777778;91.5;89.57851649;136.1195665
11728;78.33333333;236.1111111;45.16779405;65.12207247;137.3919176
11729;51.11111111;134.4444444;28.40264131;38.31187004;131.7813197
11730;86.66666667;82.77777778;68.00737588;66.76660524;71.17381873
11731;34.55555556;57.5;26.14411161;15.98548643;36.64669323
11732;29.55555556;41.38888889;22.03779911;15.12030795;18.89803516
11733;58.33333333;63.33333333;64.58410805;71.08361054;56.43167547
11734;122.2222222;147.2222222;130.7743504;148.3163679;154.7324902
11735;59.44444444;123.3333333;43.2079859;45.14714185;95.03543968
11736;27.33333333;23.66666667;11.91797231;19.8813674;33.82051019
11737;20.55555556;70.55555556;22.24714337;43.93709547;38.34508541
11738;18.33333333;62.77777778;21.38652237;37.27886192;49.5262595
11739;203.8888889;244.4444444;123.9301754;140.1934719;240.3983768
11740;74.88888889;112.0555556;28.31364228;38.65112192;37.69347778
11741;61.66666667;52.22222222;58.21764519;59.06626717;68.65385424
11742;176.0888889;254.95;179.1644197;178.1226768;207.9384855
11743;40.27777778;72.38888889;14.82746555;12.5793104;37.14332665
11744;100;94.44444444;118.8293943;100.005037;39.8025743
11745;18.88888889;8.888888889;10.80120751;9.767776659;24.38688005
11746;154.4444444;191.6666667;114.0933983;104.3272709;167.4477024
11747;2.777777778;11.11111111;11.8165415;5.245912035;3.088698784
11748;25;27.77777778;28.65371529;13.37084809;36.39934954
11749;204.4444444;298.8888889;209.204722;238.64606;271.9016479
11750;350.5555556;703.3333333;170.0933019;51.66469821;355.3296325
11751;150;285;164.9425338;36.89454043;154.9026213
11752;49.44444444;81.11111111;89.60002317;33.28478732;65.29744081
11753;63.55555556;128.5555556;51.24480058;12.38630725;78.42495699
11754;21.5;33.72222222;30.9045438;29.73068073;27.04872942
11755;20.55555556;44.44444444;37.31761373;42.82557877;50.89382832
11756;55;80;32.23741357;44.9633992;53.50712012
11757;258.8888889;414.4444444;37.98883994;146.9425322;248.1607137
11758;110;326.1111111;108.0883599;60.82931697;165.874685
11759;12.22222222;35.55555556;20.59536844;17.71850581;14.32804861
11760;60.55555556;118.3333333;19.71838125;43.38981268;136.3907967
11761;77.22222222;140;26.03358288;36.45996139;120.5351713
11762;7.888888889;7.833333333;4.631657124;6.453280591;10.81557117
11763;26.88888889;43.55555556;28.87652161;22.60627681;45.05763007
11764;31.22222222;34.11111111;25.87685459;40.1957659;23.78968419
11765;124.4166667;248.0388889;145.9198089;143.172062;298.7371847
11766;85.55555556;76.66666667;89.15547609;85.55403018;62.63011713
11767;26.66666667;21.66666667;25.08364762;34.58676754;39.93055341
11768;12.77777778;12.22222222;12.77777778;4.737888265;9.92157372
11769;72.77777778;63.88888889;49.0534227;53.20800727;128.8514751
11770;35;35;37.34411741;43.51850218;34.18484847
11771;12.77777778;16.11111111;11.12492089;14.47362819;9.965327698
11772;8.444444444;13.22222222;5.453408485;5.963667395;10.88100486
11773;6.444444444;6.611111111;4.814085301;4.208081285;9.816890483
11774;25;9.222222222;15.4997865;17.7221047;17.03766695
11775;37.22222222;18.33333333;18.71262687;15.87438323;15.69444278
11776;92.22222222;81.11111111;60.56291021;37.27278257;80.6027086
11777;16;41.61111111;61.64736176;16.00081641;54.05837146
11778;67.22222222;63.33333333;50.27690881;27.29379308;37.35215968
11779;65;93.33333333;36.37603682;49.19825685;115.8271849
11780;71.66666667;82.22222222;43.23673697;37.83793759;60.11033227
11781;85;51.11111111;67.04544167;97.1105368;55.29401987
11782;51.22222222;38.16666667;17.63211934;19.99206449;26.88968411
11783;34.44444444;43.88888889;36.30711386;38.02833059;84.9180113
11784;47.83333333;34.88888889;14.0254382;22.00253484;19.93060995
11785;62.22222222;33.88888889;47.39476411;51.1966176;57.36186561
11786;16.66666667;40;10.98583303;23.20723214;8.832740046
11787;41.11111111;56.11111111;39.56791813;36.16925316;52.97699273
11788;210.5555556;306.1111111;88.84202457;46.2758202;186.3060234
11789;37.77777778;85;80.5329658;18.4119269;39.27347063
11790;100.5555556;84.44444444;100.5555556;85.53816129;109.7076833
11791;184.6222222;503.7277778;184.6222222;179.7523879;636.196406
11792;33.33333333;61.66666667;32.4171185;19.0673601;44.42162177
11793;55;70;34.34241362;38.36162194;45.81860659
11794;52.22222222;53.88888889;24.63515759;37.02329233;45.32688335
11795;49.72222222;82;20.81015969;41.60931046;23.82147453
11796;46.66666667;45.83333333;13.07480241;34.94423863;63.38531064
11797;49.5;48.5;13.62943826;35.86127913;52.24480322
11798;126.6666667;275;96.39129682;94.18783034;284.1941866
11799;38.88888889;61.66666667;36.2371526;31.9353445;37.4959669
11800;166.6666667;375;98.49687379;190.3386353;274.3618415
11801;37.77777778;41.66666667;13.00719112;21.90251888;54.4048783
11802;69.66666667;116;68.77995347;64.30365577;85.99044659
11803;32.77777778;97.22222222;38.94903036;46.29562626;48.4835479
11804;45.5;82.61111111;26.20622414;49.90673573;65.70527683
11805;129.0444444;545.9388889;260.431123;199.0568539;441.7305887
11806;61.38888889;94.72222222;65.91066858;60.60796189;89.19302033
11807;52.77777778;47.77777778;44.67259634;47.58995967;50.71741488
11808;134.4444444;97.22222222;64.85216397;74.78500495;88.42830964
11809;23.88888889;12.22222222;19.80714774;15.29545822;22.13131591
11810;137.7777778;150;119.3560977;106.426151;112.2345041
11811;45;81.66666667;36.52691027;33.8846987;93.54189124
11812;31.66666667;56.66666667;39.52692023;39.67553916;82.89980319
11813;34.88888889;152.2777778;34.88888889;36.32761463;96.29199938
11814;18.425;66.24888889;24.66180095;24.75382219;23.65072366
11815;35.33333333;43.22222222;12.37210337;14.824272;35.1293841
11816;33.88888889;21.66666667;29.1174144;38.95412737;30.14689043
11817;199.4444444;197.7777778;192.5445677;163.9667473;139.276914
11818;176.1111111;188.8888889;145.1477314;123.5785516;221.7363673
11819;43.66666667;103.1111111;13.57284245;16.0506602;79.39272481
11820;23.33333333;41.66666667;22.42622048;18.76063046;66.3263315
11821;60.22222222;59.88888889;56.41847594;62.49112705;121.5435017
11822;27.54111111;19.92333333;23.03317282;23.00043476;59.61708798
11823;38.66666667;77.44444444;23.7879838;21.993981;35.24144441
11824;85.55555556;98.33333333;71.27839636;98.08513783;261.5515153
11825;78.33333333;86.66666667;72.80406469;88.49691183;69.26573189
11826;52.77777778;24.44444444;50.63689462;43.09984478;65.20711735
11827;20.05555556;47.16666667;25.03837194;25.20426598;21.763357
11828;18.38333333;34.23333333;13.11836905;11.46427868;19.22204924
11829;34.27777778;26.94444444;39.70934443;30.14915863;31.43995657
11830;77.79444444;106.7222222;79.55226493;72.9419519;89.44184047
11831;168.5555556;299.2777778;91.67414709;82.39864431;169.7872293
11832;76.11111111;94.44444444;93.73042694;89.4134433;85.46560805
11833;50.55555556;54.44444444;51.96432883;39.23838517;48.45864091
11834;25.55555556;30.55555556;25.68483133;21.54396041;12.08285905
11835;19.83333333;14.77777778;12.74817418;15.83031532;10.44130048
11836;42.22222222;20.55555556;11.95858938;29.15358389;28.04880884
11837;92.22222222;85;129.2892799;92.25121596;104.1637566
11838;62.77777778;26.11111111;19.2764413;19.40689064;25.56157633
11839;69.44444444;349.4444444;74.50367582;56.17532133;106.0744599
11840;55;61.66666667;90.32644744;60.39487948;64.43262177
11841;25;17.77777778;25.90300471;25.39793624;27.27935873
11842;48.33333333;20;22.67876624;25.74895702;21.41304071
11843;44.44444444;25.55555556;31.20322762;14.88192859;31.49049323
11844;34.44444444;22.22222222;41.27823375;25.5191986;17.45989493
11845;83.33333333;87.77777778;205.7009952;91.59337071;109.9135057
11846;116.6666667;155.5555556;111.3773122;62.70028854;146.1892355
11847;107.7777778;138.3333333;168.8109904;91.44722151;99.71289564
11848;42.77777778;33.88888889;51.55504494;46.56689777;35.93932774
11849;65.27777778;69.22222222;36.01396353;44.37642858;50.19847504
11850;120;90.55555556;64.51778887;61.61321967;69.63421661
11851;888.3333333;282.2222222;97.80062058;152.6085811;193.2733728
11852;856.1111111;246.1111111;106.978715;108.7511809;171.9238228
11853;87.77777778;75;67.81671113;56.32063111;60.55821437
11854;46.55555556;69.16666667;30.32913896;44.42206011;39.3379493
11855;30.55;62.37222222;12.76266072;19.2229686;17.72592424
11856;26.25;52.97222222;11.94902422;19.62845097;14.73504655
11857;307.2222222;223.8888889;322.3621633;257.2679196;298.0675
11858;5.666666667;13.16666667;12.15275619;5.137785603;16.94296516
11859;20.55555556;30;33.16094364;56.03482712;30.44129567
11860;46.66666667;112.7777778;51.87364529;34.23436247;35.7447066
11861;51.94444444;50.94444444;17.20060094;24.25555642;42.06609661
11862;35.55555556;97.77777778;33.22847017;40.87129416;41.01769047
11863;107.7777778;67.22222222;39.99825528;26.06608776;36.71087279
11864;186.1111111;139.4444444;163.0979931;153.2654384;167.4493789
11865;21.66666667;63.88888889;60.82899398;63.82966125;35.29704563
11866;55.55555556;15;15.50351849;19.51862133;56.90888476
11867;157.2222222;54.44444444;33.16228763;62.79939727;95.27250139
11868;166.6666667;178.8888889;83.39958544;98.77749036;86.14541079
11869;53.88888889;66.66666667;48.38199314;30.94905371;74.76049038
11870;14.11111111;12.16666667;13.54320227;11.03243309;20.40543564
11871;51.66666667;46.66666667;41.76283627;36.98731891;44.16761255
11872;69.44444444;182.2222222;52.08438171;50.35015464;63.534611
11873;22.87222222;43.7;8.838991344;10.67917433;13.71704704
11874;141.9444444;223.6111111;42.36054137;65.86465509;80.55059203
11875;46.10111111;72.875;17.01883726;21.16210346;20.20608576
11876;20.04444444;37.12777778;9.209245626;15.10607676;13.06848442
11877;270.5555556;346.1111111;207.6047532;194.2010852;188.9801586
11878;207.7777778;401.6666667;104.2171024;127.6410418;401.9814079
11879;24.66666667;37.38888889;54.0264864;53.1890709;32.49247581
11880;155.5555556;243.3333333;97.27794323;108.0166706;160.3688258
11881;45;110;49.33494654;33.26159105;48.58824334
11882;18.33333333;16.11111111;18.01374098;18.83120289;40.69584848
11883;24.66666667;21.5;47.60588546;29.25558862;15.84984304
11884;10;51.66666667;21.93321159;14.46263886;6.761739831
11885;68.88888889;107.2222222;187.7079958;78.90352791;365.8873647
11886;85.55555556;76.11111111;83.80392291;78.69189815;80.04134903
11887;65.55555556;28.33333333;54.98146948;34.99737913;54.62947948
11888;122.2222222;108.8888889;82.75062321;126.5216301;101.892309
11889;16.66666667;58.33333333;24.66069319;29.61066628;59.01658716
11890;62.77777778;130;53.34854425;77.86811644;118.3563397
11891;1057.777778;228.8888889;224.6006513;340.9347404;220.4237723
11892;50.55555556;243.3333333;79.78325456;84.15558213;193.3399485
11893;42.77777778;224.4444444;87.53669645;69.43178198;62.73389094
11894;41.66666667;41.11111111;26.33435423;27.04159556;25.83479851
11895;87.22222222;51.66666667;54.85624274;31.43646477;94.26266305
11896;81.11111111;47.77777778;53.50691534;30.51303322;75.17812519
11897;94.44444444;108.8888889;99.85218627;84.98534029;93.93199765
11898;77.77777778;102.2222222;77.06962031;66.9083694;88.2447327
11899;87.77777778;237.7777778;90.88612886;81.05898737;231.8728952
11900;63.33333333;181.1111111;62.38742403;52.8341509;179.3937803
11901;37.77777778;51.11111111;34.26808193;27.26949102;46.83483931
11902;21.5;34.11111111;25.87189631;16.36645611;56.48626831
11903;17.66666667;31.66666667;19.5135003;9.84930181;13.8040166
11904;67.77777778;53.33333333;55.44517605;61.02856351;72.33180877
11905;57.77777778;53.33333333;54.12185045;62.07490006;89.03847643
11906;145.5555556;323.8888889;90.02882006;153.2163095;117.7074016
11907;111.1111111;195.5555556;93.8371555;105.0650917;90.99882977
11908;62.77777778;125.5555556;81.57225402;84.44135719;112.6397852
11909;57.22222222;98.33333333;30.76465319;30.83919373;82.21865413
11910;47.22222222;85.55555556;21.39439458;50.21324702;31.31878059
11911;14.61111111;28.22222222;14.42668029;10.67781071;16.67197888
11912;108.3333333;207.7777778;42.74855417;51.35666181;189.2398022
11913;33.88888889;45;16.67823311;14.44157928;53.167289
11914;15;35;15.69427327;12.55847449;34.71352733
11915;18.77777778;25.83333333;8.605475502;10.80022625;21.26284201
11916;168.3333333;238.8888889;83.98738437;89.8180147;177.2304252
11917;86.66666667;102.7777778;56.4979229;51.85492468;99.31001502
11918;76.66666667;105;44.72757632;57.42069966;98.31202178
11919;61.66666667;144.4444444;66.39712828;33.43172961;55.19773108
11920;53.33333333;122.7777778;47.23427851;40.32744566;37.59511303
11921;61.11111111;60.55555556;37.88247254;93.78936849;86.151449
11922;97.77777778;101.1111111;48.61947478;57.00203801;62.02966599
11923;30.55555556;44.44444444;30.2504947;34.2329565;49.2419765
11924;25;36.11111111;28.87593202;35.67914134;33.15747519
11925;112.2222222;89.44444444;52.78129223;63.10853536;88.89937805
11926;151.1111111;123.8888889;88.66443225;104.7814437;104.0051681
11927;59.33333333;92.72222222;27.97454338;37.4377103;64.06556609
11928;112.5;60.66666667;77.39844515;59.36391628;49.29979266
11929;220.6833333;188.4555556;137.6557084;67.31508943;138.5768668
11930;51.55555556;69.55555556;23.27593888;44.18761069;54.85428242
11931;37.22222222;31.11111111;37.34855153;31.92266559;58.69397613
11932;99.44444444;116.1111111;84.13495832;106.0440664;114.471887
11933;62.22222222;47.77777778;34.66570957;31.48164488;28.61498625
11934;53.33333333;29.44444444;82.23186204;68.71246518;97.69215276
11935;16.11111111;63.33333333;32.32038362;34.89544024;62.13087456
11936;35.61111111;66.33333333;31.09127373;46.65497692;23.79628986
11937;33.22222222;60.05555556;31.72694074;40.12912987;20.47945352
11938;17.77777778;37.22222222;27.2404644;30.34112887;23.01709818
11939;55.55555556;82.77777778;24.51947547;24.71810453;38.79330848
11940;34.44444444;35.55555556;13.82816385;29.61691902;38.91467841
11941;24.44444444;29.44444444;36.85340227;31.60162646;34.46739084
11942;23.33333333;29.44444444;27.39813118;23.11795312;33.80028187
11943;35.44444444;32.88888889;61.3132974;66.1287067;23.50694185
11944;22;53.15555556;5.785318175;9.033778909;18.9279082
11945;32.77777778;31.66666667;29.18820681;23.60164454;32.13548281
11946;55.83333333;63.27777778;54.51403036;54.27766519;49.11405275
11947;150.4222222;201.8722222;208.252422;178.5766841;131.9711096
11948;19.06111111;44.05555556;8.577010285;11.58659773;27.55987984
11949;381.6666667;629.4444444;383.2656462;337.6257379;596.0321228
11950;208.3333333;211.1111111;181.1117307;136.0607166;331.2969239
11951;64.44444444;122.2222222;95.3694317;120.0947345;62.36165647
11952;30;88.88888889;61.69569625;41.15011139;41.6341346
11953;32.77777778;22.77777778;13.10871888;13.96578295;35.53113887
11954;28.66666667;22.88888889;33.74421505;35.83671098;33.79012343
11955;40;32.22222222;20.09558617;23.57251337;49.40393877
11956;55;95.55555556;39.63140618;54.30041976;146.6740219
11957;29.44444444;25;25.63326425;22.74742346;22.28203495
11958;84.44444444;75.55555556;59.57151592;87.28576747;62.22646063
11959;133.3333333;80;72.10389585;98.86625461;86.72773566
11960;103.3333333;95.55555556;218.1882478;94.55032753;70.41215407
11961;158.8888889;381.1111111;134.8143045;121.3540306;134.4715782
11962;153.2777778;136.0722222;120.0045173;134.4508973;126.3960524
11963;13.27777778;7.888888889;5.473843269;7.797814407;21.34895756
11964;115.5555556;57.77777778;93.5504436;88.2489912;65.17132012
11965;46.66666667;43.88888889;15.74330828;45.21470463;42.45786517
11966;128.3333333;385.5555556;148.8711791;135.4295439;232.1014154
11967;83.83333333;193;18.51627176;20.66863638;54.12873997
11968;56.66666667;45.55555556;57.98731143;40.65669785;55.76489338
11969;51.72222222;46.5;32.61937208;47.14545263;23.49563831
11970;96.83333333;141.1611111;100.5748678;92.88121189;107.3136366
11971;62.72222222;126.1666667;22.90126114;20.29801881;39.92434191
11972;65;52.77777778;62.6877876;48.65628351;84.12864787
11973;74.83333333;89.11111111;74.78198884;74.77710519;96.64843854
11974;254.7;273.4777778;303.7237097;251.2856384;333.7530952
11975;27.77777778;152.7777778;52.52739347;37.57961139;469.6273041
11976;100.5555556;161.6666667;55.14960746;76.1865849;88.33691159
11977;63.33333333;60;53.43451625;62.52041777;73.92109064
11978;42.66666667;54.66666667;59.48130215;43.30349715;39.93446068
11979;202.3;199.3222222;196.3151539;183.5432556;476.3186243
11980;28.33333333;17.22222222;12.93443977;18.27983526;28.32491117
11981;82.77777778;58.33333333;84.41144263;81.54499585;64.64832199
11982;42.77777778;29.44444444;22.12797898;18.0324322;34.2071143
11983;209.4444444;463.8888889;270.9103501;245.412368;256.2760665
11984;28.88888889;55;36.19521076;45.90952366;172.0019693
11985;77.72222222;59.72222222;95.50608788;75.57420482;48.08710948
11986;291.2166667;195.0222222;319.8634966;256.1538256;228.3131425
11987;105;230.5555556;120.1993107;128.0141591;162.7162577
11988;56.11111111;35;38.70261447;64.54972739;52.17525522
11989;188.8888889;75;127.4262228;152.6054718;192.9375228
11990;176.6666667;88.88888889;110.8792406;127.7930309;129.4117464
11991;26.66666667;75;22.66785819;23.73289117;58.04191734
11992;17.66666667;45.66666667;18.86051306;18.92455194;33.99540666
11993;116.1111111;308.8888889;113.6314355;116.9092438;267.7060796
11994;37.77777778;81.11111111;35.2493965;36.06934228;38.17681836
11995;67.22222222;91.11111111;45.12922717;42.65025556;67.67688569
11996;21.88888889;40.27777778;8.975862704;18.87756191;28.78951106
11997;14.77777778;24.61111111;10.16393126;9.176439609;22.42182593
11998;38.33333333;27.77777778;31.50348531;29.82723691;50.80223028
11999;44.44444444;25.55555556;15.95737342;16.14230737;69.48034705
12000;32.22222222;24.44444444;10.69735506;18.55898684;32.9432878
12001;83.33333333;138.3333333;74.91384093;97.55803107;99.88891719
12002;45;57.22222222;38.80350828;46.42827232;38.54485697
12003;123.3333333;130.5555556;44.51577825;41.50485441;83.4527556
12004;127.7777778;41.66666667;37.29776733;52.86654501;49.69768574
12005;81.66666667;107.2222222;47.8944153;29.79384382;72.46436954
12006;99.44444444;81.11111111;71.0065593;93.33533895;103.2844264
12007;157.7777778;253.8888889;175.6303538;207.2143524;204.4650586
12008;126.6666667;162.7777778;123.6299184;169.9017907;158.3726944
12009;103.8888889;67.22222222;79.21937006;87.4935547;85.40568129
12010;78.05555556;152.5555556;29.35295801;43.66923877;197.922926
12011;32.22222222;35.55555556;26.24413103;28.63221707;48.20600531
12012;77.83333333;130.5555556;62.5915929;76.33530708;79.01673386
12013;265.4777778;401.9333333;278.5605486;280.4783617;371.7943279
12014;83.44444444;136.2777778;73.16263831;55.69921318;142.2614898
12015;66.66666667;100.5555556;33.56769142;28.89744104;108.8947011
12016;69.44444444;36.11111111;47.01657188;40.96059745;98.04189951
12017;13.16666667;8.388888889;9.915997042;16.49945599;18.26436536
12018;21.66666667;33.88888889;24.30211258;25.37006906;70.04820214
12019;114.4444444;102.2222222;56.45538455;71.56493713;182.6573808
12020;68.33333333;48.88888889;51.5653076;32.67063279;53.90847279
12021;83.11111111;115.2777778;83.11111111;84.92858423;87.80652182
12022;312.2833333;392.6;361.2600339;323.5449789;352.7509775
12023;13.88888889;23.88888889;9.82959283;19.02798446;41.41806468
12024;51.66666667;22.77777778;26.99836685;40.21523875;46.78570663
12025;85.55555556;63.33333333;96.77693677;62.66682145;43.77008412
12026;69.44444444;142.2222222;76.98715493;41.15011148;59.40697786
12027;17.22222222;56.11111111;17.22222222;18.78768901;47.45165856
12028;114.5111111;133.6388889;100.6026396;82.74841885;130.9756384
12029;33.33333333;64.44444444;48.74608481;49.3452242;51.09654429
12030;32.27777778;35.5;38.65880663;30.66250723;26.65524537
12031;148.4111111;267.4555556;243.7222778;174.6172947;343.3362181
12032;235;145.5555556;117.236808;119.3799349;345.9113831
12033;38;49;14.54579009;21.54153462;40.30167336
12034;48.33333333;87.22222222;103.7081048;38.63045567;67.57604206
12035;58.88888889;103.8888889;32.63606796;69.2106463;50.05630678
12036;26.22222222;25.66666667;10.60069074;14.61908654;13.47488406
12037;55;53.88888889;36.95668142;45.64682492;130.4713999
12038;86.61111111;105.2777778;72.12643507;64.16892619;66.72125328
12039;210.1;258.45;132.8631573;189.3603877;135.0966428
12040;17.22222222;47.77777778;4.959054241;35.25063651;9.1896098
12041;35.55555556;55;31.79129236;38.54488201;127.5264401
12042;93.88888889;56.66666667;87.32714335;105.12834;68.94992776
12043;80.55555556;155;54.39450367;58.39282546;163.7085311
12044;371.1111111;288.8888889;367.2888013;346.4955103;449.1659953
12045;20;92.77777778;24.32353157;21.510277;7.791981729
12046;102.8388889;205.1111111;127.9941084;136.3802977;220.9067358
12047;15.02777778;37.9;4.710248254;5.881810482;21.37864074
12048;108.7222222;304.2777778;33.11216776;41.89497701;119.6089598
12049;328.3333333;528.8888889;368.2070951;296.8826323;615.2286831
12050;143.3333333;186.1111111;118.2469533;90.71271702;239.627037
12051;22.72222222;26.05555556;39.22711059;53.92361097;15.78160911
12052;43.88888889;92.77777778;70.07326948;59.02359054;38.35317604
12053;25;79.44444444;67.41872055;36.79803035;55.13726237
12054;19.77777778;18.11111111;27.9233512;26.26343458;24.55170904
12055;48.33333333;46.66666667;67.08134814;53.60438005;51.23164711
12056;26.72222222;15;22.44203644;22.65534024;15.70013162
12057;126.6722222;84.72222222;201.8609818;116.6414976;149.3076597
12058;55;113.8888889;9.266528945;46.04806674;50.13528965
12059;41.11111111;71.66666667;31.59726443;47.30051639;62.95699602
12060;60.55555556;41.11111111;40.89698689;50.64067517;54.06891346
12061;23.33333333;112.2222222;81.30157758;75.00926087;54.95118183
12062;22.77777778;102.2222222;91.94122042;57.07589764;44.05861738
12063;90.55555556;238.8888889;79.91979272;85.96408211;31.6505776
12064;186.5333333;184.2888889;202.6635788;197.0207716;184.3438019
12065;43.88888889;31.11111111;35.53109017;34.04218438;40.58684891
12066;32.05555556;18.27777778;22.93633599;20.4137937;24.09680569
12067;167.7777778;92.22222222;95.26878158;79.85115078;148.1717747
12068;171.1111111;246.6666667;36.37960239;41.95177423;82.23000308
12069;184.4444444;230;48.70683227;47.41457956;42.09859544
12070;31.66666667;22.77777778;18.51948832;19.21005772;21.21431599
12071;67.22222222;27.77777778;20.31631776;45.56011179;34.82692764
12072;47.77777778;33.33333333;45.67459449;35.49193614;35.82305622
12073;50;55.55555556;37.28789443;43.6711336;67.68523934
12074;79.44444444;62.77777778;35.14753939;36.76543224;64.30485972
12075;67.77777778;77.77777778;20.0072086;15.53905195;35.63329045
12076;123.3333333;101.1111111;81.4947512;97.57096192;110.4085083
12077;151.6666667;121.1111111;84.4728146;119.9969977;101.8802536
12078;36.38888889;42;60.68241465;93.65073833;18.47065804
12079;20.87777778;41.12222222;14.1294228;7.176607366;14.63739698
12080;34.44444444;31.66666667;41.93976807;44.23841964;33.21325534
12081;96.83333333;84.66666667;97.52331337;93.1742886;72.95323319
12082;358.1277778;360.3166667;355.391375;350.3173764;355.3391042
12083;16.23333333;34.63888889;7.15377418;6.532387057;14.80340293
12084;318.3333333;482.2222222;149.0073809;114.8260815;307.2581743
12085;118.8888889;75.55555556;87.46559212;89.15499639;99.72035412
12086;111.1111111;87.77777778;70.82614094;71.55404878;97.62235243
12087;52;126.3888889;58.58435273;57.17710997;70.14285908
12088;345.1055556;626.2055556;406.9412166;393.670472;665.3101287
12089;41.66666667;54.44444444;42.18638482;38.0661542;63.77184571
12090;60;16.66666667;38.70929056;57.13330453;31.43382004
12091;28.88888889;35.61111111;30.30358753;44.0703495;19.1720624
12092;61.11111111;37.22222222;53.77719365;59.86104265;51.9280063
12093;44.83333333;45.05555556;27.37266963;52.00977302;56.26811746
12094;186.0166667;165.7833333;113.2054835;228.4745365;145.7171353
12095;110.5555556;64.44444444;33.70654269;89.95514363;53.28975797
12096;147.7777778;65.55555556;105.0912986;124.1543275;81.7976376
12097;279.7222222;295.8444444;265.7397538;240.0255405;203.6434444
12098;95;91.66666667;125.9434579;92.25343429;66.76502629
12099;52.66666667;69.44444444;81.14273722;46.70921189;75.07204027
12100;402.3944444;447.0888889;529.0482891;716.3188873;309.2653375
12101;42.77777778;43.88888889;32.40178172;25.38400997;52.28426349
12102;232.2222222;163.3333333;80.48909023;213.0379192;39.07445407
12103;1483.355556;1158.555556;1529.024935;1539.609014;595.6799063
12104;51.66666667;293.8888889;44.36237592;59.4416783;95.10843006
12105;95;108.8888889;98.95065814;66.56213854;100.6692988
12106;32.22222222;64.44444444;29.00857123;26.87358843;70.67767787
12107;140;247.7777778;88.60851722;97.31104963;172.7099209
12108;171.6666667;217.2222222;81.22303503;65.03437684;239.177571
12109;180;191.1111111;85.7449494;53.09819826;135.4599321
12110;33.88888889;26.11111111;21.13259608;22.26344264;26.56964092
12111;65;62.22222222;22.2445485;38.1448666;41.07084427
12112;30.55555556;39.44444444;23.46325307;30.85917215;21.49705495
12113;13.27777778;8.166666667;6.758442937;9.024427213;16.35490425
12114;90.55555556;62.22222222;57.52944232;95.84481402;208.3088925
